# NEM 2010 half-hourly demand
#
# NSW   QLD     SA1     TAS    VIC
6730.74 4640.80 1311.89 963.60 5135.27
6513.31 4523.03 1249.24 954.22 4944.86
6363.71 4490.39 1196.48 938.39 4811.77
6328.14 4485.21 1159.38 943.08 4756.23
6422.98 4485.50 1144.13 953.22 4735.28
6639.69 4511.51 1136.16 974.70 4864.01
7015.89 4567.10 1155.27 995.45 5022.26
7644.41 4733.41 1202.98 1076.78 5397.92
8216.28 4964.80 1295.34 1187.89 5777.98
8611.49 5366.48 1381.96 1285.01 6327.33
9025.25 5765.58 1543.21 1283.59 6686.76
9072.34 6155.45 1631.08 1258.16 6579.14
9102.75 6359.24 1580.17 1201.46 6508.83
9303.98 6400.31 1554.43 1158.42 6535.91
9525.70 6423.17 1514.57 1129.13 6455.85
9619.37 6427.07 1508.78 1068.61 6397.75
9693.22 6406.79 1511.95 1062.68 6369.32
9661.89 6429.78 1526.21 1067.29 6386.31
9651.98 6456.81 1513.49 1063.94 6311.57
9662.18 6430.00 1508.12 1056.62 6298.07
9635.16 6474.56 1511.00 1039.04 6257.80
9625.11 6409.60 1505.31 1034.46 6241.70
9591.57 6409.04 1501.66 1015.02 6235.97
9637.65 6419.57 1525.84 1013.61 6214.16
9615.53 6417.40 1554.43 1020.88 6170.79
9593.54 6428.60 1571.28 1030.09 6093.49
9593.44 6325.86 1544.37 1038.92 6098.14
9653.38 6339.51 1502.92 1048.78 6151.06
9686.25 6286.67 1507.16 1065.21 6141.07
9625.17 6354.94 1541.87 1104.56 6146.23
9591.69 6399.37 1567.86 1129.58 6150.62
9382.91 6349.00 1565.61 1136.43 6102.10
9345.47 6438.74 1574.96 1158.66 6024.74
9437.10 6540.27 1590.61 1183.43 5984.76
9553.94 6607.51 1612.72 1213.98 6128.10
9391.53 6523.36 1628.09 1228.23 6108.00
9193.98 6515.49 1620.98 1208.67 5995.04
8924.92 6481.38 1583.73 1209.34 5802.65
8518.44 6369.94 1540.03 1171.80 5627.52
8443.69 6149.10 1509.52 1140.58 5344.13
8350.32 5887.29 1427.87 1088.63 5112.51
8278.10 5675.40 1334.46 1037.06 5015.22
8144.32 5566.75 1299.59 997.53 4894.28
8015.20 5466.57 1281.73 984.97 5131.03
7839.82 5297.16 1414.05 979.58 5028.91
7645.17 5142.43 1358.49 969.53 4920.96
7392.64 5014.47 1298.54 954.18 4789.48
7106.28 4801.63 1201.29 940.48 5062.20
6761.24 4672.26 1079.68 950.67 4849.51
6558.91 4575.10 986.78 949.07 4607.66
6462.99 4525.61 955.74 954.08 4483.32
6426.62 4542.74 933.43 965.23 4446.86
6454.59 4573.73 928.58 980.15 4386.72
6696.39 4621.42 929.73 1004.90 4526.19
6943.33 4683.76 965.95 1032.57 4640.66
7511.12 4847.10 1001.14 1081.46 4946.50
8123.01 5034.37 1104.28 1156.99 5368.92
8592.94 5467.93 1224.56 1270.81 5886.17
9009.18 5896.46 1377.47 1315.87 6254.88
9250.76 6330.51 1515.38 1305.95 6276.94
9350.07 6514.57 1483.87 1277.13 6293.98
9535.00 6579.90 1492.50 1287.70 6363.39
9586.70 6602.61 1499.39 1322.90 6396.88
9707.25 6661.59 1503.95 1305.43 6400.29
9707.93 6631.61 1504.49 1276.41 6416.73
9659.43 6702.98 1495.33 1258.96 6450.13
9658.76 6718.16 1476.85 1265.38 6494.14
9649.44 6691.34 1480.88 1252.57 6520.89
9476.62 6691.47 1511.66 1229.92 6527.62
9492.73 6650.18 1479.37 1228.97 6473.16
9470.41 6618.43 1460.23 1215.39 6432.71
9376.22 6628.45 1445.15 1219.47 6452.48
9351.92 6623.98 1453.37 1207.89 6411.04
9246.12 6603.68 1440.87 1202.29 6413.04
9242.58 6507.06 1405.24 1218.87 6383.79
9210.81 6461.43 1427.22 1225.25 6496.64
9269.65 6519.16 1412.97 1269.49 6577.76
9175.42 6600.43 1417.90 1289.95 6585.40
9126.59 6628.09 1436.11 1315.37 6673.16
8920.43 6569.41 1452.76 1326.20 6703.05
8923.61 6549.09 1490.00 1338.27 6668.96
8956.86 6595.29 1520.39 1294.19 6536.86
8938.38 6611.96 1567.66 1298.05 6550.81
8831.74 6458.61 1622.43 1295.67 6509.56
8652.73 6464.53 1609.26 1272.02 6420.14
8431.73 6453.40 1568.41 1281.42 6212.49
8227.36 6309.89 1524.43 1249.62 6005.77
8234.36 6156.57 1458.85 1205.58 5754.83
8135.21 5985.46 1402.08 1144.36 5504.72
8179.84 5831.70 1289.35 1078.61 5304.52
8058.83 5727.06 1208.09 1064.53 5171.54
7867.98 5644.80 1172.86 1018.11 5349.98
7788.27 5446.05 1348.24 1009.88 5210.13
7682.91 5244.62 1288.75 984.74 5076.19
7423.42 5042.48 1254.97 978.27 4932.86
7034.08 4858.16 1172.85 964.84 5254.61
6747.18 4699.40 1081.93 959.16 5074.29
6484.88 4623.60 1008.08 989.38 4918.68
6395.66 4578.25 952.91 969.34 4735.34
6315.31 4526.53 928.47 965.24 4624.44
6377.50 4465.87 917.04 973.10 4622.88
6414.69 4503.13 910.03 988.58 4634.27
6507.01 4531.52 925.29 1037.29 4688.61
6601.83 4588.49 929.28 1071.94 4830.07
6841.32 4572.53 1007.32 1079.76 4928.59
7199.29 4771.76 1053.80 1147.46 5221.22
7735.24 4985.26 1137.52 1173.08 5543.08
8090.51 5257.56 1223.31 1210.34 5724.68
8479.32 5493.90 1278.11 1253.66 5896.08
8817.83 5719.30 1326.60 1252.78 6065.65
8836.48 5915.78 1349.61 1236.36 6108.09
8917.54 5938.05 1386.86 1222.49 6116.03
8820.68 5947.92 1365.21 1196.70 6007.34
8692.35 5865.13 1363.81 1178.56 5926.39
8639.06 5847.32 1396.20 1161.35 5879.51
8558.57 5789.49 1394.17 1135.26 5802.20
8444.57 5788.81 1367.83 1122.55 5693.05
8301.30 5734.72 1333.82 1107.35 5582.38
8152.59 5654.80 1320.67 1107.30 5531.29
8044.29 5588.02 1301.73 1098.82 5481.89
7951.12 5547.04 1286.59 1096.57 5421.89
7925.62 5482.14 1294.51 1115.42 5404.32
7921.11 5488.73 1282.89 1126.58 5418.90
7963.31 5503.18 1283.20 1143.73 5456.57
7969.61 5544.43 1277.87 1172.65 5508.00
7978.78 5627.07 1261.86 1194.06 5575.32
8214.26 5702.93 1349.44 1228.25 5596.18
8325.41 5741.02 1346.26 1242.12 5696.96
8436.16 5696.66 1402.06 1252.24 5718.99
8654.98 5925.67 1457.48 1260.91 5757.68
8790.38 6084.84 1457.31 1288.03 5845.02
8706.09 5990.93 1552.94 1289.59 5844.68
8554.26 5944.30 1590.73 1262.74 5755.34
8484.69 5927.98 1536.43 1215.94 5679.93
8301.42 5772.84 1504.74 1181.72 5582.76
8214.45 5694.66 1440.63 1185.45 5407.94
8099.26 5576.92 1397.84 1135.55 5218.76
8020.23 5454.77 1341.98 1083.37 5058.45
7802.74 5406.63 1313.58 1063.53 4956.00
7681.42 5322.08 1275.49 1028.77 5131.28
7491.81 5194.11 1518.33 994.87 5002.29
7347.03 5092.65 1472.51 977.57 4857.18
7165.94 4922.69 1438.05 959.64 4693.85
6893.26 4722.98 1353.85 957.51 5028.73
6641.56 4588.27 1247.50 945.77 4842.99
6496.39 4490.12 1146.57 947.92 4679.78
6342.54 4422.73 1096.49 945.68 4571.10
6279.51 4389.89 1063.45 948.36 4481.02
6207.89 4420.57 1044.94 948.09 4385.26
6291.92 4378.79 1019.32 960.10 4368.65
6349.57 4432.56 1038.97 970.17 4371.91
6449.05 4413.93 1044.11 1013.65 4449.42
6611.98 4455.04 1084.58 1025.69 4476.75
6911.99 4556.78 1086.13 1063.54 4651.69
7290.87 4753.66 1129.66 1100.43 4865.13
7711.21 4983.32 1185.48 1139.53 4967.49
7932.37 5145.65 1215.36 1195.21 5104.95
8119.29 5283.17 1260.96 1216.11 5264.14
8239.39 5423.19 1296.26 1230.69 5347.88
8307.40 5515.12 1316.65 1248.21 5404.85
8210.87 5526.89 1312.40 1217.63 5409.95
8157.44 5560.53 1329.76 1201.91 5401.12
8047.03 5543.85 1320.67 1188.99 5390.72
8012.97 5523.17 1311.45 1157.42 5346.39
7932.01 5508.50 1333.04 1127.30 5310.70
7860.57 5496.41 1346.61 1100.42 5270.84
7709.92 5497.58 1306.03 1080.33 5218.00
7709.08 5451.54 1296.14 1069.37 5025.07
7620.99 5432.06 1293.95 1060.73 5159.84
7644.88 5371.30 1297.45 1059.81 5198.60
7653.14 5288.74 1301.86 1067.36 5237.44
7683.09 5278.15 1300.38 1085.11 5247.90
7680.73 5380.94 1322.73 1091.37 5261.36
7732.89 5450.45 1351.10 1119.33 5286.14
7885.97 5563.85 1386.14 1179.27 5370.72
8044.56 5707.62 1416.09 1199.63 5463.02
8145.45 5820.92 1465.13 1209.73 5466.58
8370.33 6033.86 1487.81 1232.93 5522.86
8643.61 6218.78 1508.87 1262.97 5711.97
8566.66 6181.90 1589.54 1262.90 5856.79
8486.98 6135.08 1618.33 1258.02 5815.94
8316.96 6085.56 1600.30 1239.55 5695.87
8083.28 5922.05 1559.60 1207.24 5543.90
7949.16 5758.32 1488.31 1160.43 5311.95
7788.09 5652.76 1383.29 1106.45 5092.25
7736.27 5504.07 1333.02 1066.45 4915.42
7569.70 5385.01 1314.67 1027.87 4800.39
7401.29 5300.72 1283.01 1025.00 5016.84
7224.02 5164.93 1476.33 988.16 4905.32
7128.74 5055.80 1423.47 966.01 4764.46
7010.53 4910.18 1434.46 964.26 4699.10
6848.37 4791.75 1358.82 956.13 5048.81
6710.02 4619.05 1269.95 943.73 4950.13
6518.15 4509.19 1207.71 934.70 4809.60
6432.75 4437.64 1165.18 937.67 4686.40
6435.43 4459.89 1113.48 937.69 4655.12
6508.06 4447.80 1099.84 935.46 4649.90
6714.90 4510.20 1119.83 954.46 4745.28
7091.88 4621.27 1139.61 973.89 4922.42
7697.72 4754.55 1203.45 1043.21 5326.39
8348.47 4946.40 1320.24 1165.68 5759.74
8799.77 5320.02 1438.99 1302.48 6349.82
9193.33 5682.40 1611.94 1365.88 6760.95
9225.34 6036.55 1726.58 1381.01 6662.34
9210.63 6164.33 1705.72 1365.21 6626.31
9312.96 6257.44 1630.03 1354.79 6638.32
9257.01 6327.36 1707.48 1326.38 6571.93
9305.83 6356.59 1706.93 1308.31 6525.53
9242.84 6354.28 1676.31 1305.74 6500.37
9173.66 6333.45 1668.67 1299.09 6448.12
9111.75 6355.91 1638.61 1280.06 6401.34
9082.52 6345.75 1684.72 1261.16 6338.32
9044.49 6320.32 1611.68 1252.88 6320.47
9102.91 6283.60 1619.11 1232.34 6284.08
9074.24 6298.19 1637.67 1228.35 6303.42
9098.39 6310.39 1624.56 1222.40 6271.17
9037.52 6293.91 1616.37 1224.15 6238.80
8934.54 6261.24 1607.09 1246.77 6176.92
9025.65 6235.94 1582.65 1244.26 6193.46
8999.21 6227.08 1576.99 1249.51 6249.25
8980.85 6245.04 1588.30 1246.56 6330.19
8963.49 6277.53 1610.10 1282.29 6364.10
8970.78 6282.82 1581.13 1290.10 6424.08
8893.36 6296.72 1610.64 1293.63 6485.72
8891.76 6239.36 1616.64 1318.15 6475.61
8945.43 6380.11 1660.03 1349.43 6373.56
9128.56 6527.26 1665.46 1364.69 6419.88
9022.16 6463.49 1740.04 1388.40 6492.21
8960.58 6389.79 1760.75 1398.88 6428.38
8695.45 6328.86 1729.15 1388.38 6242.46
8386.97 6148.97 1698.75 1341.79 6039.28
8370.55 5937.73 1644.63 1277.53 5759.97
8266.22 5781.64 1566.93 1226.11 5461.71
8224.45 5582.67 1470.08 1184.64 5279.80
8197.19 5430.77 1418.42 1159.79 5169.52
7987.08 5358.20 1373.20 1147.92 5394.91
7933.46 5188.41 1579.60 1120.09 5268.89
7825.82 5030.47 1541.83 1107.78 5128.35
7583.45 4869.63 1508.97 1092.58 5006.41
7326.77 4665.44 1426.17 1085.76 5328.37
7018.52 4545.79 1331.84 1065.97 5196.89
6809.05 4457.22 1286.48 1044.39 5025.78
6701.94 4406.26 1247.80 1049.75 4922.55
6661.50 4375.04 1224.32 1057.90 4877.27
6711.96 4386.74 1217.57 1065.85 4864.66
6983.87 4407.31 1212.65 1082.55 4966.04
7266.88 4520.05 1247.35 1097.92 5173.38
7915.17 4689.94 1302.74 1189.33 5635.04
8598.45 4851.57 1436.44 1308.90 6078.60
9039.83 5264.70 1579.09 1421.07 6682.55
9438.36 5659.50 1748.23 1483.14 7040.33
9468.53 6035.19 1826.15 1490.05 6891.83
9416.91 6219.59 1759.66 1454.60 6833.05
9543.21 6233.65 1725.23 1428.61 6832.31
9590.02 6256.25 1705.06 1353.65 6730.81
9507.37 6331.67 1686.93 1329.42 6655.77
9392.85 6305.69 1670.13 1307.75 6615.46
9292.62 6280.91 1656.06 1297.30 6572.24
9282.63 6278.39 1624.86 1275.83 6541.53
9339.61 6324.14 1640.12 1264.32 6495.72
9328.23 6377.26 1616.05 1280.21 6433.47
9347.05 6377.84 1620.86 1263.90 6433.86
9261.13 6415.58 1621.28 1237.83 6400.51
9222.79 6405.99 1622.64 1216.17 6365.31
9118.89 6418.69 1625.82 1221.14 6246.13
9039.28 6319.80 1592.50 1237.77 6214.94
9085.52 6273.18 1571.86 1252.08 6231.85
9127.52 6285.04 1558.78 1220.61 6251.25
9216.07 6273.88 1554.14 1248.49 6250.30
9186.97 6343.43 1560.50 1272.81 6246.17
9381.32 6336.24 1537.70 1280.52 6221.08
9347.89 6285.22 1545.06 1273.22 6148.85
9424.31 6273.39 1535.52 1267.01 6074.33
9450.29 6383.12 1512.87 1274.88 6021.08
9485.40 6510.45 1517.02 1318.47 6170.05
9348.67 6444.69 1563.07 1342.77 6320.46
9095.99 6367.68 1586.21 1316.86 6301.30
8811.40 6271.97 1569.09 1298.85 6198.56
8595.28 6077.85 1545.30 1257.25 6071.43
8496.68 5916.33 1499.08 1217.53 5806.38
8322.37 5719.24 1434.86 1167.06 5536.79
8285.20 5556.75 1366.50 1128.58 5321.33
8160.74 5435.32 1335.71 1068.42 5177.62
8046.67 5302.76 1310.68 1019.71 5398.49
7937.21 5132.96 1501.81 951.40 5293.57
7839.35 4959.56 1443.18 988.19 5144.02
7582.70 4850.87 1405.69 1020.98 5070.31
7304.79 4647.10 1331.67 1015.85 5389.21
6993.07 4479.88 1252.22 1016.16 5225.98
6726.85 4424.02 1194.18 1017.90 5078.12
6599.80 4338.41 1194.56 1020.26 4958.55
6521.89 4342.60 1140.07 1027.47 4919.58
6591.94 4321.68 1145.49 1031.14 4909.92
6821.31 4406.07 1152.10 1060.13 5024.41
7163.11 4487.87 1185.47 1092.87 5222.01
7767.38 4649.96 1229.11 1156.06 5646.90
8362.58 4883.99 1342.02 1287.64 6077.88
8747.45 5287.48 1444.09 1366.52 6664.44
9123.63 5667.78 1601.52 1397.38 7008.68
9126.76 6084.34 1683.32 1368.85 6866.11
9098.37 6232.48 1641.53 1339.74 6761.00
9157.63 6323.73 1619.96 1297.68 6716.00
9203.61 6283.48 1633.40 1243.95 6613.78
9245.88 6313.15 1624.67 1238.39 6541.60
9257.11 6266.78 1623.37 1186.32 6453.98
9224.37 6257.61 1633.61 1156.35 6417.34
9196.98 6260.82 1641.50 1148.94 6388.33
9093.70 6297.30 1654.86 1144.97 6347.15
9078.08 6269.66 1644.03 1122.38 6326.69
9084.13 6246.93 1632.09 1102.38 6316.07
9065.71 6276.15 1667.93 1113.88 6300.33
9033.09 6279.02 1681.90 1123.70 6298.02
8996.39 6275.88 1694.12 1132.87 6286.26
8962.13 6200.35 1688.32 1137.58 6229.10
8955.54 6171.32 1683.54 1141.13 6185.60
8986.81 6123.13 1659.24 1150.41 6243.84
9006.79 6113.26 1662.01 1175.10 6230.88
8957.29 6185.40 1653.63 1084.77 6196.00
8935.86 6237.96 1644.29 1087.53 6172.35
8800.26 6299.86 1642.96 1094.03 6091.89
8816.62 6258.62 1623.07 1095.03 5988.49
8880.41 6388.92 1598.37 1102.70 5908.95
9023.79 6485.91 1586.52 1126.98 6017.75
8897.49 6419.07 1592.94 1192.67 6169.09
8701.10 6380.86 1597.99 1207.02 6165.53
8511.54 6303.77 1556.77 1216.41 6003.72
8278.52 6146.56 1513.13 1186.37 5854.74
8262.70 5990.38 1460.82 1162.85 5626.10
8152.54 5782.06 1391.96 1129.82 5378.83
8135.58 5578.56 1327.80 1082.95 5197.53
8045.47 5464.90 1289.13 1055.31 5098.52
7873.20 5347.91 1265.77 1036.94 5311.80
7780.36 5150.23 1458.59 1033.27 5188.89
7643.53 5045.41 1399.21 1032.64 5037.56
7476.79 4867.43 1376.52 1028.40 4920.89
7190.20 4680.27 1289.44 1022.93 5234.82
6894.80 4560.39 1210.13 1032.55 5110.59
6654.57 4454.08 1146.82 1044.24 4936.45
6510.84 4405.42 1104.52 1043.94 4805.01
6491.81 4406.34 1074.15 1050.00 4739.03
6545.28 4419.88 1055.88 1059.22 4685.18
6767.60 4475.76 1052.91 1076.64 4816.85
7103.58 4564.97 1079.00 1099.31 5037.69
7703.80 4748.34 1124.32 1149.37 5444.44
8294.53 4972.57 1210.32 1236.09 5808.46
8653.07 5391.69 1318.14 1308.69 6320.24
8975.62 5816.57 1462.62 1336.27 6628.53
8954.10 6151.22 1527.40 1312.79 6514.78
9005.91 6299.60 1498.72 1339.41 6432.94
9123.49 6386.81 1531.27 1334.05 6449.54
9212.37 6372.05 1556.49 1306.15 6391.45
9253.98 6412.77 1581.42 1278.76 6337.35
9199.36 6303.32 1580.95 1250.43 6317.93
9308.17 6278.21 1621.40 1224.10 6346.34
9258.84 6296.36 1634.86 1219.17 6366.45
9253.06 6258.60 1659.57 1192.30 6405.31
9236.06 6223.58 1661.63 1169.59 6369.35
9243.63 6171.99 1662.52 1148.54 6385.22
9253.89 6210.67 1688.45 1132.54 6402.90
9272.84 6195.87 1709.28 1132.45 6252.52
9226.20 6183.20 1721.54 1124.35 6421.23
9180.94 6069.92 1712.78 1140.24 6383.77
9192.78 6075.97 1691.87 1127.70 6383.76
9219.17 6051.39 1687.98 1148.20 6416.17
9171.12 6034.52 1703.52 1170.63 6411.17
9208.30 6064.41 1715.42 1180.08 6366.93
9203.63 6137.53 1716.63 1196.09 6339.60
8923.89 6228.21 1736.31 1196.31 6161.87
9075.84 6268.14 1697.40 1198.49 6064.68
9132.08 6438.53 1665.71 1194.34 5945.67
9233.79 6582.18 1625.54 1210.14 5965.92
9186.57 6490.17 1611.70 1224.32 6043.38
8976.90 6470.78 1603.89 1210.12 5984.24
8648.61 6396.94 1540.76 1193.27 5832.94
8349.23 6238.98 1490.26 1167.74 5641.79
8324.76 6066.81 1421.88 1121.82 5412.03
8191.22 5830.70 1339.47 1073.20 5177.30
8185.92 5683.18 1278.43 1048.40 5017.82
8066.97 5543.65 1237.19 1007.24 4921.12
7858.38 5408.12 1172.45 973.05 5116.03
7759.62 5200.62 1332.08 973.32 4968.28
7622.94 5047.58 1290.61 956.92 4750.29
7431.87 4914.48 1256.77 944.79 4628.13
7143.73 4743.34 1192.81 943.64 4987.03
6879.43 4599.84 1115.66 948.01 4847.04
6615.98 4550.84 1053.41 936.09 4684.65
6551.09 4492.20 1027.31 944.12 4540.29
6497.19 4453.22 996.78 955.62 4465.75
6525.76 4465.58 970.73 957.63 4468.84
6774.65 4506.91 973.75 976.32 4551.59
7068.33 4592.85 1007.89 1003.75 4685.38
7629.32 4772.77 1075.70 1076.79 5021.18
8190.97 4983.82 1174.57 1165.04 5316.00
8571.32 5405.15 1281.09 1225.80 5823.22
8918.41 5804.80 1436.06 1285.01 6141.97
9043.99 6132.42 1521.61 1251.23 6068.77
9105.99 6272.81 1480.19 1218.80 6059.77
9277.15 6350.83 1505.23 1202.48 6141.88
9384.42 6390.21 1499.03 1171.35 6200.31
9467.29 6393.00 1500.61 1139.35 6268.76
9460.37 6367.17 1517.98 1135.16 6311.95
9457.66 6362.34 1530.06 1124.39 6378.97
9408.07 6362.32 1584.66 1121.38 6376.27
9412.00 6360.99 1630.98 1124.44 6286.75
9427.30 6348.00 1621.03 1132.01 6265.87
9356.58 6343.15 1602.92 1136.11 6302.30
9255.34 6337.80 1621.67 1129.23 6328.86
9314.17 6336.25 1607.89 1117.55 6244.72
9236.45 6333.96 1616.09 1163.96 6215.98
9269.43 6275.58 1545.05 1156.23 6250.99
9181.80 6221.50 1538.14 1162.51 6326.77
9194.21 6212.53 1502.39 1099.64 6316.23
9160.08 6237.58 1500.67 1101.03 6327.92
9097.51 6292.42 1542.32 1139.56 6369.44
8991.62 6283.43 1532.85 1130.75 6237.63
8743.57 6242.30 1553.41 1151.69 5981.24
8694.34 6150.11 1590.73 1138.77 5865.33
8665.17 6186.50 1543.99 1122.44 5738.35
8797.73 6336.15 1495.27 1119.09 5765.71
8762.91 6270.11 1516.46 1087.57 5778.24
8641.75 6199.01 1519.22 1071.75 5696.27
8406.50 6197.45 1446.34 1059.37 5519.44
8196.76 6038.31 1420.17 1038.88 5429.81
8215.87 5900.88 1410.94 990.60 5233.04
8149.57 5729.55 1419.17 979.08 5017.97
8195.01 5590.16 1321.50 946.36 4947.62
8047.00 5521.14 1312.78 952.32 4827.47
7815.84 5455.21 1278.93 959.31 5048.57
7739.04 5257.13 1481.77 948.91 4973.55
7586.60 5081.73 1386.42 937.41 4753.25
7318.97 4944.11 1347.48 935.01 4638.29
7008.22 4742.98 1244.70 932.31 4958.29
6691.92 4602.37 1140.33 923.59 4753.99
6526.06 4505.35 1119.71 898.32 4523.46
6348.11 4453.98 993.55 912.02 4417.36
6322.06 4422.02 1014.34 943.68 4352.13
6295.86 4418.80 1025.49 941.92 4310.05
6366.61 4426.15 1012.62 894.25 4272.76
6520.78 4452.57 1015.75 931.77 4281.00
6632.95 4483.25 1046.83 966.18 4458.46
6902.89 4570.85 1098.62 987.37 4533.25
7234.83 4751.67 1131.65 975.14 4700.73
7613.96 4996.21 1207.91 1014.44 4889.01
7994.34 5278.98 1279.42 1053.34 5001.98
8270.13 5511.75 1302.93 1062.39 5194.92
8540.38 5717.18 1297.28 1074.61 5310.69
8523.95 5881.06 1357.15 1101.93 5382.19
8639.07 5938.87 1368.05 1101.81 5403.46
8593.80 5982.91 1361.46 1101.26 5433.95
8529.15 5972.37 1381.32 1095.22 5421.01
8517.13 5953.44 1369.53 1094.93 5418.16
8487.76 5948.76 1381.91 1055.31 5368.76
8481.81 5963.24 1382.18 1034.36 5375.04
8402.47 5935.00 1352.30 1027.90 5289.96
8318.46 5898.26 1334.12 1020.99 5273.98
8270.46 5807.63 1329.79 1038.05 5240.93
8151.75 5800.34 1323.02 1041.56 5164.75
8162.02 5762.32 1306.92 1047.83 5157.54
8142.22 5755.88 1302.77 1029.01 5122.11
8151.53 5736.84 1314.80 1037.61 5132.18
8111.25 5761.97 1316.04 1040.72 5166.36
8150.20 5758.11 1331.76 1064.58 5186.80
8222.67 5803.20 1339.62 1081.90 5229.37
8277.56 5820.42 1358.86 1101.15 5306.06
8283.82 5803.28 1372.08 1113.95 5305.34
8295.12 5940.58 1366.55 1122.65 5303.48
8352.08 6064.09 1356.68 1156.89 5397.89
8266.63 6044.69 1397.66 1146.69 5506.36
8149.00 5986.22 1430.30 1152.43 5480.85
7969.28 5934.73 1413.29 1179.72 5423.92
7836.64 5802.69 1392.24 1160.04 5312.08
7778.94 5686.84 1371.91 1137.83 5199.23
7725.68 5561.49 1357.19 1120.75 5036.83
7662.99 5429.45 1328.56 1098.62 4925.13
7457.57 5399.47 1318.49 1073.31 4883.54
7286.22 5341.89 1323.71 1050.84 5072.48
7193.51 5206.12 1532.66 1044.86 4954.54
7066.18 5039.15 1481.40 1032.79 4783.73
6934.34 4889.48 1453.18 1027.11 4661.22
6694.28 4746.55 1350.65 1020.80 4996.21
6466.92 4616.75 1254.10 1014.02 4842.41
6281.31 4513.88 1204.70 1017.26 4669.85
6224.47 4450.46 1150.56 1025.52 4555.21
6135.43 4414.78 1131.27 1018.13 4499.09
6172.67 4386.34 1124.35 1022.75 4433.04
6195.75 4416.32 1108.89 1038.27 4416.48
6198.02 4467.07 1122.37 1052.30 4392.76
6331.87 4494.78 1132.84 1065.27 4444.83
6416.49 4486.13 1161.96 1091.07 4501.13
6705.46 4615.93 1155.87 1128.55 4605.02
7038.10 4792.54 1193.13 1136.51 4784.18
7475.38 5039.37 1235.54 1177.69 4828.99
7776.66 5218.14 1258.07 1202.17 4940.35
7791.04 5418.82 1262.55 1216.64 5018.91
8154.53 5541.63 1289.14 1236.81 5045.54
8341.57 5672.79 1303.22 1219.40 5104.83
8454.86 5729.00 1301.38 1203.36 5098.31
8478.45 5765.18 1319.52 1201.81 5088.32
8460.46 5766.70 1317.36 1187.63 5054.06
8459.11 5765.55 1332.05 1171.57 5063.61
8381.82 5770.81 1324.64 1153.91 5049.89
8360.69 5787.64 1312.66 1133.96 5016.21
8272.15 5789.60 1313.71 1116.38 4964.61
8203.08 5777.88 1303.08 1095.08 4946.99
8097.42 5781.73 1308.83 1090.07 4970.20
8171.39 5678.84 1312.32 1102.33 4924.79
8215.85 5669.49 1310.32 1096.95 4937.02
8273.97 5724.85 1323.11 1101.74 4967.40
8398.09 5731.89 1330.81 1136.11 5020.13
8431.46 5762.96 1356.64 1154.51 5086.90
8621.66 5879.11 1370.15 1161.50 5196.67
8767.79 5937.89 1384.31 1182.87 5261.99
8782.62 5957.26 1396.74 1195.24 5253.57
8801.20 6179.28 1418.03 1196.35 5300.31
8860.55 6264.24 1414.35 1219.68 5414.58
8751.64 6162.95 1454.21 1244.21 5603.79
8584.24 6092.97 1503.87 1236.52 5608.85
8350.33 6020.27 1488.58 1223.85 5505.04
8142.25 5867.73 1474.59 1194.48 5350.59
7939.34 5717.56 1424.99 1159.46 5180.55
7796.78 5570.45 1368.60 1123.56 4927.39
7761.99 5388.38 1322.77 1098.54 4771.83
7548.40 5305.02 1305.86 1072.98 4692.95
7370.23 5219.79 1292.38 1060.25 4938.99
7172.76 5050.47 1485.70 1043.11 4842.40
7112.11 4925.72 1435.68 1025.14 4701.24
6960.59 4759.26 1411.38 1025.00 4634.97
6756.33 4600.22 1342.13 1022.98 4975.20
6579.34 4465.39 1279.88 1024.54 4882.67
6414.82 4407.61 1212.87 1022.33 4765.17
6353.79 4381.70 1169.36 1032.62 4664.51
6317.72 4353.18 1134.46 1041.42 4602.53
6405.23 4346.96 1140.63 1048.98 4603.84
6656.67 4345.15 1156.05 1075.01 4711.76
7015.21 4446.93 1200.97 1130.12 4894.23
7683.43 4666.12 1262.23 1213.57 5307.59
8304.25 4863.09 1367.25 1289.43 5701.19
8791.16 5272.87 1488.25 1335.38 6258.81
9233.75 5730.35 1674.77 1423.22 6551.07
9335.24 6160.07 1699.84 1381.30 6473.01
9293.64 6355.22 1678.06 1321.94 6437.11
9413.18 6424.68 1675.87 1319.21 6444.35
9531.98 6445.09 1673.20 1286.41 6382.60
9529.96 6492.50 1657.77 1271.95 6340.21
9518.36 6564.62 1652.23 1251.21 6328.76
9452.23 6608.53 1649.74 1240.07 6303.28
9401.86 6647.81 1664.45 1230.43 6306.71
9358.77 6660.36 1681.83 1220.49 6311.58
9254.81 6694.60 1695.62 1184.45 6295.06
9274.67 6696.38 1712.06 1175.31 6277.63
9237.60 6726.15 1713.44 1166.49 6315.57
9163.00 6726.02 1714.43 1161.58 6341.09
9102.06 6692.55 1741.26 1171.61 6341.19
9103.32 6698.93 1726.45 1190.59 6298.41
9063.79 6694.82 1714.77 1207.12 6269.72
9156.12 6669.21 1710.86 1204.83 6319.88
9159.19 6662.42 1727.65 1215.67 6327.36
9177.70 6654.05 1732.48 1213.05 6310.16
9156.26 6657.92 1699.99 1246.91 6278.95
9015.35 6628.39 1693.44 1240.61 6179.23
9021.76 6552.19 1702.45 1232.19 6030.74
9029.27 6638.89 1672.85 1236.72 5901.67
