# "Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-046129.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-046126.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-016001.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-018106.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-043091.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-036031.epw"
1.77207,1.82487,1.11222,1.73038,1.5407,2.02251
0,0,0,1.44262,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,2.03828,1.83134
1.76377,1.1234,1.69947,1.04146,1.9742,2.07238
1.44415,1.17216,1.41414,1.5878,1.67162,1.71448
1.34583,1.37948,0.85809,1.48295,1.67962,1.76476
1.32909,1.63931,0.352896,1.42791,1.75862,1.86188
1.46101,1.68526,0.326841,1.31418,1.85102,1.9459
1.60716,1.78652,1.27229,0.790296,1.93701,2.01948
1.6464,1.88568,1.46865,1.13151,1.99262,2.06401
1.45594,1.86874,1.50929,1.26893,1.57948,2.06032
0,0,0,1.26035,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.17996,0,0,2.12175,1.85085
1.39598,1.98651,1.60242,0,2.05516,2.07383
1.69104,1.83633,1.62989,0,1.9397,1.96731
1.35395,1.68402,1.47927,0,1.83949,1.88046
1.52029,1.68191,1.26032,0,1.84251,1.84869
1.52277,1.73487,0.212832,0,1.89578,1.87833
1.72902,1.82564,0,1.34289,1.98229,1.95053
1.86802,1.93982,0,1.43455,2.04457,1.97204
1.88017,1.91581,0,0.819565,1.64974,1.91018
0,0,0,1.25124,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.89406,1.6211
0,0,1.81139,0,1.85407,1.94175
0,1.25316,1.75341,1.51906,1.76862,1.84923
0,0.274104,1.57627,0.617538,1.68019,1.76237
0,0,1.463,0.236808,1.6648,1.7456
0,0,0.826435,0,1.75222,1.7963
0,0,1.39902,0.193179,1.83407,1.87378
0,0,1.57023,1.42131,1.85729,1.90343
0,0.12637,0.225609,1.65195,1.45483,1.82444
0,0,0,1.37684,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0323987,0,0,1.79765,1.48438
0.222512,0.22805,1.87978,1.28256,1.80519,1.83256
0.996235,1.52431,1.78786,1.81495,1.72412,1.76346
0.208245,1.38069,1.61483,1.46581,1.62681,1.68473
1.17328,0.447644,1.50604,0.45054,1.64549,1.65065
1.57569,0.573855,1.33748,1.23477,1.69919,1.63471
1.71623,1.1113,0.645077,1.26075,1.62862,1.39858
1.8301,0.892337,1.33964,1.69588,0.205463,1.52778
1.81709,0.446394,1.64964,1.73983,1.13101,1.75625
0,0,0,1.58681,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.00247,0.77981,0,0,0,0.640722
2.00225,2.02527,1.92205,1.29474,0,0.255116
1.78377,1.90617,1.73605,1.81656,0,0.225392
1.63306,1.76078,1.46526,1.59421,0,0.640461
1.63166,1.72947,1.53437,0.996344,0,0.550964
1.73989,1.74838,1.47083,0.299315,0,0
1.86283,1.69729,0.990271,0.829881,0,0
1.9522,1.97768,0.995679,1.6988,0,0
1.98453,1.92808,1.80714,1.83569,0,0
0,0,0,1.63029,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.01898,0.902514,0,0,2.15816,1.3755
1.936,2.03686,2.00322,1.65063,2.09073,1.89583
1.81653,1.92726,1.90034,1.89221,1.98243,1.85469
1.6911,1.7554,1.74105,1.71229,1.91567,1.73085
1.65249,1.76833,1.69791,1.63494,1.90991,1.78406
1.74498,1.80595,1.68893,1.63661,1.96217,1.81789
1.86218,1.90177,1.79521,1.69661,2.04337,1.79458
1.97435,2.00366,1.91893,1.8128,2.09485,1.88609
2.00287,2.00222,1.98519,1.89921,1.75332,1.26194
0,0,0,1.68808,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,2.05479,1.79494
0,0,0,1.57319,1.98063,1.98361
0,0,0,1.83808,1.8752,1.90174
0,0,0,1.6396,1.80659,1.80532
0,0,0,1.58489,1.79732,1.78229
0,0,0,1.64019,1.82511,1.76669
0,0,0,1.75557,1.89146,1.83695
0,0,0,1.87979,1.90979,1.82234
0,0,0,1.97193,1.54646,1.7374
0,0,0,1.80677,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1.54963
0,0,1.08789,1.33143,0,1.83878
0.27491,0,1.82812,1.23259,0,1.77754
0.23525,0,1.77015,1.14752,0,1.72053
0.00265493,0,1.68467,1.36359,0,1.72137
0.0973887,0,1.667,1.37674,0,1.69976
0,0,1.53498,1.51517,0,1.72074
0.123642,0,1.87458,1.72151,0,1.80144
1.60854,0.385152,1.94158,1.82774,0,1.71412
0,0,0,1.10163,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.188151,1.67994
0,1.17935,0.776316,0.84194,0.475202,1.87076
0,1.72073,1.29958,1.00932,0.256481,1.63937
0,1.53599,1.3578,1.10549,0.237402,0.999756
0,0.395922,1.06378,0.624408,0,1.5241
0,1.07486,0.591353,0.229098,0,1.37047
0,0.221975,0.436909,0.72301,0.0764786,1.82346
0,0.0476937,1.2523,1.40493,0.0299952,1.81274
0.180403,0.305986,0.20245,1.49173,1.03208,1.44775
0,0,0,1.50318,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.507557,0,0,0,0,0
2.01216,0.44011,1.70117,0.745055,0,0
1.90065,1.01573,1.87439,0.235888,0,0
1.54187,0.678646,1.36495,1.47334,0,0
1.47992,1.11438,1.31427,1.53521,0,0
1.46289,1.4391,1.17998,1.42277,0,0
1.14371,1.41163,1.5294,0.477975,0,0
1.2045,1.2559,1.1486,1.58037,0,0
1.57707,1.89291,1.8489,1.72824,0,0
0,0,0,0.979214,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00492964,1.1257,0,0,2.00464,0
0.898265,1.96485,0.672221,0,1.36772,0
1.27595,1.72535,1.49479,0,0.982456,0.242278
0.0302702,1.7052,0.957259,0,1.62584,0
0,1.66537,0.501575,0,1.92126,0.860612
0,1.02206,0.39443,0.189618,2.00087,1.35077
0,0.411013,1.20396,0,2.07119,1.85045
0.944975,0.71209,1.06863,0,2.1078,2.06926
1.77887,1.25015,1.58279,1.09018,1.80742,2.01846
0,0,0.218115,0.767279,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.34983,1.28146,0,0,2.21915,2.1984
1.89722,2.01689,0.169757,1.08925,2.15668,2.20607
1.79032,1.91399,0.804408,1.52844,2.05953,2.13191
1.62869,1.69963,0.227001,0.270867,1.99744,2.04498
0.911324,0.77776,0.0361053,1.0377,1.99127,2.03184
0.764103,1.24828,0,1.33094,2.01445,2.08805
1.07163,1.4975,0.087356,0.229322,2.08757,2.13722
1.41627,1.94867,1.12719,1.61568,2.11738,2.16872
1.03458,1.9468,1.01948,1.20881,1.82259,2.09633
0,0,0.30368,1.43965,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.47869,1.4016,0,0,0.831206,1.22433
1.94274,2.0402,0.844846,1.34336,1.90637,1.39393
1.8359,1.93835,1.65092,1.45765,1.76882,1.87633
1.4756,1.70372,1.5063,1.43347,0.987977,1.92406
0.644705,0.880672,0.368256,1.01186,0.665204,1.90672
1.09814,1.51925,0.258442,0.773863,1.69853,2.00048
1.22796,0.541248,0.718468,1.06514,0.748604,2.00951
1.74717,1.70127,1.19844,1.82526,1.88264,1.97161
0.560134,1.33089,1.03301,1.93287,1.65162,1.40363
0,0,0.750327,1.78602,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.71526,1.72593,0,0,2.16974,2.09241
2.01418,2.14372,1.16678,1.87048,2.11396,2.14241
1.82152,2.03224,1.866,1.87712,2.02328,2.07477
1.40734,1.93503,1.61662,1.66129,1.96732,1.98207
1.78577,1.89479,1.64533,1.62967,1.96412,1.94462
1.86338,1.93553,1.76595,1.7035,1.97642,1.92483
1.96611,2.01924,1.87757,1.7909,2.05893,1.632
2.06371,2.10253,1.98838,1.89134,2.12604,1.81674
2.06741,2.10742,2.00502,1.96542,1.855,2.02652
0,0,1.05905,1.86745,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.8709,1.80993,0,0,2.08648,1.93248
2.05414,2.18221,2.06595,1.07502,2.0437,1.99537
1.98124,2.076,1.95202,1.73794,1.88014,1.89079
1.87089,1.96838,1.75844,1.4878,1.405,1.2182
1.83086,1.9425,1.76639,1.5189,0.28379,0.214775
1.91309,1.97843,1.80132,1.58344,1.50936,0.963833
2.01572,2.06509,1.90534,1.68761,0.20913,1.48611
2.10388,2.14229,2.00684,1.79031,0.554948,0.978157
2.09544,2.15311,2.06352,1.84671,1.02106,0.560909
0,0,1.11027,1.74495,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.93463,1.82232,0,0,2.12189,1.97364
2.09029,2.16047,1.94434,0,2.05936,2.0162
1.9875,2.04529,1.90003,0,1.77738,1.95822
1.8646,1.914,1.70946,0,0.453875,1.84389
1.86236,1.89636,1.70033,0,1.21023,1.66186
1.88425,1.95835,1.77683,0,1.46928,1.79722
1.98044,2.03818,1.86437,0,1.68475,1.5367
2.05596,2.11358,1.93889,0,1.62562,1.75899
2.051,2.09951,1.9932,0,1.71911,1.19846
0,0,1.08156,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.2774,1.68618,0,0,2.18186,0
0.594312,2.03286,0.893116,0,2.12348,0
1.721,1.94286,0.95496,0,2.04234,1.60751
1.46244,1.8322,1.54931,0,1.94619,1.64427
1.66267,1.82877,1.57347,0,1.98024,1.61627
1.75473,1.91722,1.49254,0,2.00646,1.74826
1.55775,2.00078,1.28615,0,2.07041,1.27045
1.91463,2.07223,1.02309,0,2.07759,1.6379
1.78219,2.03132,0.909584,0,1.81723,1.63511
0,0,0.206768,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.76303,1.639,0,0,2.0698,0.39658
1.94081,1.99016,0,0,2.02883,0.519983
1.87253,1.89709,0,0,1.95271,0.215181
1.77882,1.77397,0.431353,0,1.81073,0
1.77664,1.75873,0.224379,0,1.81051,0.571466
1.8275,1.79129,0.835143,0,1.64481,1.11107
1.89705,1.85384,1.60243,0,1.11176,0.52772
1.87218,1.87646,1.71606,0,0.899071,1.31098
1.89753,1.78734,1.74285,0,0.627305,1.27625
0,0,0.906272,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.632059,1.8762
0,0,0.574765,0,1.05611,1.94793
0,0,0.724376,0,0.418751,1.88002
0,0,0.220472,0,0.536321,1.69621
0,0,0,0,0.236308,1.70652
0,0,0,0,1.07837,1.49607
0,0,0,0,1.01972,1.90648
0,0,0,0,0.294936,1.93714
0,0,0,0,1.08848,1.80481
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.34738,0,0,0,0
1.40008,0.626724,0.627963,0.430868,0,0
0.421417,1.37227,0.566648,1.78623,0,0
0.887921,0.593593,0.655962,0.877452,0,0
1.54402,1.40387,1.50131,0.894621,0,0
1.09288,1.37739,1.65543,1.36654,0,0
0.860343,1.86722,0.247736,1.36654,0,0
0.540834,1.48786,1.84136,1.36654,0,0
0.892269,1.97857,1.9656,0.142621,0,0
0,0,1.10995,0.593362,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.91975,1.90909,0.242527,0,0,0
2.00975,1.98652,2.07434,0,0,0
1.72518,1.92407,2.00789,0,0,0
0.212368,0.488236,1.77684,0,0,0
0,0.775097,1.78147,0.861026,0,0
0,1.81294,1.30496,1.24576,0,0
0.983516,0.402229,0.223287,1.37882,0,0
1.59071,2.00059,1.35969,1.81971,0,0
0.447998,1.13497,0.605363,1.66563,0,0
0,0,1.08208,1.27946,0,0
0,0,0,1.27946,0,0
0,0,0,1.27946,0,0
0,0,0,1.27946,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.01901,2.11003,0.441648,0,2.28409,2.23757
2.07244,2.19455,2.13519,1.52248,2.23215,1.79874
1.99069,2.09611,2.03793,1.45844,2.15949,2.16096
1.7855,2.00134,1.67217,1.04555,2.01473,1.94003
1.13046,1.84184,1.74624,0.827418,2.10249,2.07917
1.48692,1.81704,1.74386,0.344864,2.15279,2.19903
1.19052,1.90511,1.97259,0.730093,2.22658,2.26646
1.47542,1.96882,2.1013,1.44703,2.24522,2.29382
1.69095,2.07579,2.09945,0.957519,2.04722,2.19921
0,0,1.30517,1.21298,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.00366232,0
2.26354,2.1914,0.299089,0,2.33391,2.29045
2.24372,2.26221,1.82273,0,2.28051,2.28598
2.13944,2.16127,1.81582,0.598585,2.19736,2.21058
2.00876,2.04724,1.63236,0.23207,2.14185,2.08332
2.02315,2.04257,0.841163,0.229698,2.14141,1.39178
2.05047,2.0388,0.227337,0,2.13224,2.07027
2.13544,2.11491,0.228346,0,1.90843,2.14842
2.20538,2.06994,0.149108,0,2.25598,2.17488
2.14571,0.282632,0.0853275,0,2.0724,2.06355
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.1186,0.555853,0,0,2.20842,1.99551
1.34754,0.483076,0,1.8159,2.14839,2.0476
0.989188,1.70077,1.41063,1.47519,2.07575,2.00222
1.48894,1.4412,0.980028,1.64694,1.95027,1.84063
1.72385,0.228308,1.60466,1.79245,2.03217,1.79222
1.57311,1.18484,1.64581,1.26776,2.10464,1.94007
1.21802,1.61002,1.74248,1.26776,2.16455,2.01304
1.80962,0.228109,1.83128,1.04998,2.16318,1.93456
1.82958,0.00581566,1.73618,1.83099,1.95462,1.8283
0,0,1.13612,1.7683,0,0
0,0,0,1.7683,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.759309,0,1.95942,2.02944
0,0,2.05043,2.14727,1.94427,2.06864
0,0,2.03069,2.11463,1.88318,2.02096
0,0,1.86979,1.93752,1.76324,1.91226
0,0,1.92493,1.91342,1.70618,1.90321
0,0,1.53481,1.61688,0.856733,1.58137
0,0.32869,1.80431,1.93951,0,2.03773
0,0.907653,1.69167,1.98941,0,2.03211
0,1.36136,2.06145,1.28257,0,1.90442
0,0,1.37424,1.28764,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.2687,2.33005,0.0432811,0,0,0
2.27352,2.34104,0.927481,1.34895,0,0.228014
2.1717,2.24381,1.11876,0.428016,0,0
2.0738,2.15907,0.90227,0,0,0
2.04413,2.12775,0.911309,0.00504454,0,0
2.10335,2.15582,0.659797,0.4272,0,0
2.18372,2.23023,0.216993,1.04432,0,0.236962
2.24937,2.2912,0.643578,0.216195,0.260986,0.0130943
2.22023,2.27323,0.493062,1.25405,0.218674,0.825363
0,0,0.442447,1.8443,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.599367,0
2.13675,2.27507,1.12513,0,2.41909,2.32892
2.13141,2.27535,2.15753,2.14536,2.3594,2.3249
2.04125,2.09785,2.15513,2.133,2.28343,2.27786
1.91237,1.70314,1.89742,1.82382,2.23038,2.16691
1.43147,1.71978,1.91893,1.62842,2.23216,2.19865
1.33273,2.0812,1.94881,1.25344,2.27879,2.2125
1.82742,2.17516,2.06192,1.80414,2.33875,2.23767
1.51565,2.17121,1.57937,2.12595,2.35106,2.22752
1.04311,2.20583,1.88729,2.03005,2.20046,2.1137
0,0,0,2.09833,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.568674,0
0,0.0687304,0,0,2.30853,2.14796
0,0.143526,0,1.66522,2.24824,2.16637
0,0,0,0.332564,2.17514,2.11671
0.182153,0,0,1.02954,2.08795,1.97557
0.583133,0,0,0.227342,2.12106,2.02715
0.232634,0,0,0.870224,2.15272,2.12745
0,0,0,0.220734,2.19664,2.16129
0,0,0,0.0805989,2.1733,2.14585
0,0,0,0,1.983,2.01619
0,0,0,0.0514102,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1.12322,0,0,2.14825,2.07264
0,0.213813,0,2.0874,2.11295,2.11422
0,1.57926,0,2.0295,2.05445,2.0705
0,0.868308,0,1.54001,1.99496,1.95571
0,1.63829,0,1.69983,2.02172,2.01128
0,1.46346,0.452275,1.7368,1.99746,2.10025
0,0.50268,1.46574,1.78836,2.11789,2.09797
0,1.73742,0.225445,1.57115,2.07718,1.80645
0.153739,1.87041,1.37942,0.255395,1.89339,1.9918
0,0,1.20699,1.51907,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.13261,2.24285,0.872537,0,0.73186,2.00987
2.12546,2.28775,1.58346,0.563174,1.94293,2.0759
2.02439,2.21054,1.93655,0.604536,1.98758,2.02836
1.29806,2.08089,1.0905,0.586479,1.84762,1.82801
1.48687,1.67051,1.36484,0.22001,1.88774,0.751039
2.03741,1.6716,0.360376,0.384259,1.20723,1.95809
2.07811,1.73125,0.307747,0.223716,1.40933,1.73465
2.06865,2.24626,0.231208,0.218818,2.06227,1.57089
1.27522,2.21882,0.353818,0.341205,1.9206,1.34091
0,0,0.507616,0.312941,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.1086,0
0.311887,0.77947,1.09082,0,2.39969,1.94588
1.2852,1.90225,0.572509,0.763453,2.35756,2.27747
1.24184,0.219997,0.905621,0.209836,2.28339,2.22157
1.15858,1.1805,0.913143,0.349096,2.16846,2.10207
0,1.41497,1.33979,0.257536,2.21031,2.1417
0,0.642707,1.39846,0.970019,2.24589,2.17705
0.810911,0.216207,1.11715,1.37956,2.29408,2.21595
0.454002,0.814139,0.343897,1.14771,2.26883,2.25367
0.427574,0.282149,0.85722,0.949859,2.11583,2.15074
0,0,0.217655,0.236706,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.64117,0.214354,0.861519,0,0.328148,1.78747
1.86311,1.97722,1.86188,1.60529,1.07357,0
1.15277,2.07326,2.05415,1.80427,0.67669,1.30811
0.26833,1.566,1.63972,1.6602,0.256787,0.608041
0.224833,0.372275,1.61685,1.82708,0.22315,1.90376
0.261991,1.13521,0.672897,1.81358,0.92944,1.89053
0.234719,1.18858,1.46495,1.93466,1.1235,1.88241
0.012541,0.231601,1.63639,2.02298,0.225156,1.90891
0.410688,1.11668,1.97573,2.07756,0,0.313976
0,0,0.983552,2.0253,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.11665,0,1.69452,0,0,0
0.570415,0,2.1559,1.12386,0,0
1.90982,1.34353,2.16011,1.3926,0,0
2.06102,1.58748,1.97965,1.65677,0,0
