#Date       Time      NSW1      NSW1-RRP  QLD1     QLD1-RRP  SA1      SA1-RRP  TAS1     TAS1-RRP  VIC1     VIC1-RRP
2008/11/14  05:30:00  7984.47   23.91     4867.67  21.87     1258.02  32.75    1079.83  68.03     5353.49  35.81
2008/11/14  06:00:00  8592.78   27.43     5161.3   25.34     1301.2   36.69    1124.98  73.3      5688.05  41.75
2008/11/14  06:30:00  9051.57   31.07     5614.07  29.77     1390.52  32.71    1184.02  57.32     6149.13  38.71
2008/11/14  07:00:00  9483.85   33.72     6079.83  32.55     1514.81  37.78    1182.59  57.32     6496.19  45.47
2008/11/14  07:30:00  9803.62   35.07     6528.9   34.25     1619.32  38.72    1215.48  57.32     6437.86  42.09
2008/11/14  08:00:00  10066.35  39.04     6782.96  38.97     1590.14  39.03    1215.48  57.32     6456.24  45.47
2008/11/14  08:30:00  10453.27  44.72     6900.17  44.62     1595.02  38.72    1167.78  70.65     6513.4   52.96
2008/11/14  09:00:00  10610.93  45.47     6982.66  45.91     1619.51  38.93    1174.5   73.32     6513.37  53.54
2008/11/14  09:30:00  10819.78  50.87     7066.97  51.95     1603.08  38.72    1162.92  73.32     6519.03  59.09
2008/11/14  10:00:00  10954.77  46.77     7072.69  47.88     1633.17  44.49    1136.13  73.32     6572.99  54.32
2008/11/14  10:30:00  11018.04  46.98     7104.67  48.44     1677.27  45.72    1133.6   73.32     6494.52  54.13
2008/11/14  11:00:00  11130.14  52.38     7115.78  53.9      1674.09  45.72    1124.1   73.32     6582.39  59.97
2008/11/14  11:30:00  11241.74  51.34     7140.51  53.01     1682.16  45.72    1116.85  73.32     6546.42  57.65
2008/11/14  12:00:00  11270.45  50.56     7190.15  52.67     1670.19  45.72    1084.25  73.32     6508.85  56.17
2008/11/14  12:30:00  11388.73  50.43     7197.78  52.21     1676.68  45.72    1092.38  73.32     6463.94  55.52
2008/11/14  13:00:00  11482.25  55.77     7223.85  57.49     1695     46.89    1100.4   73.32     6495.28  60.74
2008/11/14  13:30:00  11583.48  54.83     7233.21  56.18     1695.78  45.72    1105.17  73.32     6504.06  59.64
2008/11/14  14:00:00  11609.22  53.24     7235.11  53.89     1669.19  43.39    1100.36  73.32     6448.34  57.54
2008/11/14  14:30:00  11567.34  47.46     7222.88  48.33     1658.97  43.39    1112.51  73.32     6422.34  51.43
2008/11/14  15:00:00  11581.53  45.42     7190.74  46.03     1616.48  45.53    1121.23  59.99     6450.16  49.07
2008/11/14  15:30:00  11584.8   46.41     7152.25  46.22     1595.26  46.2     1108.58  57.32     6492.82  50.85
2008/11/14  16:00:00  11577.56  45.53     7104.81  44.87     1586.39  44.77    1116.55  57.32     6445.93  48.72
2008/11/14  16:30:00  11369.32  46.29     7106.79  45.45     1590.05  45.08    1132.7   57.32     6367.11  48.77
2008/11/14  17:00:00  11133.59  45.83     7075.22  44.87     1546.78  44.69    1123.17  57.32     6299.58  48.8
2008/11/14  17:30:00  10703.93  40.99     6884.82  39.61     1513.77  38.7     1103.39  57.32     6145.41  43.68
2008/11/14  18:00:00  10501.16  36.58     6690.19  34.77     1475.66  37.76    1111.4   57.32     5954.09  39.07
2008/11/14  18:30:00  10172.18  32.32     6546.16  31.46     1459.2   33.36    1099.99  57.32     5815.78  34.23
2008/11/14  19:00:00  9965.6    31.76     6732.5   31.73     1433.1   32.48    1088.93  57.32     5765.72  33.84
2008/11/14  19:30:00  9912.15   34        6705.76  33.91     1449.97  36.82    1123.24  57.32     5788.26  37.92
2008/11/14  20:00:00  9691.48   32.93     6655.69  32.71     1531.14  38.72    1137.41  57.32     5832.58  40.84
2008/11/14  20:30:00  9200.22   28.32     6626.43  29.17     1517.75  37.72    1113.52  57.32     5715.84  39.15
2008/11/14  21:00:00  9070.75   29.6      6397.12  29.3      1486.91  38.62    1098.32  57.32     5555.2   39.88
2008/11/14  21:30:00  9162.85   29        6282.7   27.97     1473.74  34.47    1081.68  57.32     5391.07  33.91
2008/11/14  22:00:00  8909.42   24.56     6142.36  23.35     1413.46  29.02    1052.08  57.32     5232.48  29.51
2008/11/14  22:30:00  8880.08   30.33     5985.82  28.51     1349.32  32.36    1026.96  70.64     5119.37  33.88
2008/11/14  23:00:00  8711.44   28.08     5839.37  26.48     1353.13  29.13    1001.6   80.63     5033.12  29.77
2008/11/14  23:30:00  8401.24   26.53     5711.82  24.63     1342.08  38.93    957.58   73.31     5311.61  46.76
2008/11/15  00:00:00  8237.86   23.83     5528.64  22.06     1530.96  37.2     938.27   73.31     5152.69  41.41
2008/11/15  00:30:00  8016.49   21.83     5337.03  20.38     1463.54  31.94    919.12   57.3      4946.41  36.26
2008/11/15  01:00:00  7716.5    21        5168.36  19.33     1427.37  22.6     915      57.3      4814.63  22.15
2008/11/15  01:30:00  7347.42   22        4991.5   19.66     1358.72  37.47    904.33   73.3      5165.07  44.61
2008/11/15  02:00:00  7029.16   21.24     4826.4   18.46     1256.52  23.75    906.8    57.3      5015.58  23.82
2008/11/15  02:30:00  6837.19   18.02     4731.12  15.48     1197.33  18.95    907.4    35.3      4822.23  18.89
2008/11/15  03:00:00  6712.8    14.36     4659.55  12.57     1176.18  14.64    909.65   35.34     4676.43  14.71
2008/11/15  03:30:00  6632.59   13.83     4628.18  12.46     1128.06  13.55    913.38   38.02     4580.53  13.84
2008/11/15  04:00:00  6623.62   16.2      4630.05  14.57     1121.28  15.72    925.89   38.01     4552.96  16.05
2008/11/15  04:30:00  6772.56   17.27     4626.22  15.26     1113.68  16.58    923.51   35.34     4568.63  17.06
2008/11/15  05:00:00  6848.18   17.86     4661.52  15.53     1133.24  17.41    944.49   35.33     4614.27  17.82
2008/11/15  05:30:00  7053.08   19.61     4707.93  16.73     1157.04  19.72    977.05   35.28     4655.23  19.91
2008/11/15  06:00:00  7259.26   21.74     4796.13  18.54     1162.87  21.67    1000.4   35.28     4775.25  22.35
2008/11/15  06:30:00  7660.13   22.83     5030.95  20.11     1186.56  25.81    1038.72  35.28     4993.14  27.56
2008/11/15  07:00:00  8100.1    22        5290.36  19.66     1271.11  33.61    1072.38  40.39     5152.37  39.17
2008/11/15  07:30:00  8509.91   26.17     5599.88  23.47     1326.88  38.41    1136.9   58.28     5182.3   43.89
2008/11/15  08:00:00  8846.39   27.37     5835.64  24.78     1271.46  32.02    1129.34  48.28     5298.34  33.07
2008/11/15  08:30:00  9183.29   32.34     6116.67  29.86     1308.02  35.3     1134.36  48.28     5397.36  36.61
2008/11/15  09:00:00  9229.68   34.17     6319.05  31.95     1346.27  38.4     1130.52  49.95     5412.35  39.77
2008/11/15  09:30:00  9330.58   35        6390.19  32.85     1340.04  38.7     1116.41  48.28     5427.79  40.2
2008/11/15  10:00:00  9274.19   35        6447.63  32.98     1354.14  38.66    1097.36  48.28     5415.77  40.03
2008/11/15  10:30:00  9229.19   35        6464.75  33.42     1362     38.61    1089.12  48.28     5395.18  39.99
2008/11/15  11:00:00  9174      35        6543.19  34.04     1336.78  38.25    1074.36  48.29     5378.46  39.96
2008/11/15  11:30:00  9075.58   33.83     6614.97  33.5      1354.01  36.69    1057.39  48.28     5333.11  38.31
2008/11/15  12:00:00  9031.65   32.88     6653.45  32.84     1360.24  35.26    1026.05  48.28     5305.39  36.97
2008/11/15  12:30:00  8994.65   30.8      6704.36  31.27     1329.49  32.33    1014.24  48.29     5240.95  33.83
2008/11/15  13:00:00  8907.18   27.79     6647.46  28.2      1312.01  28.86    1012.28  35.28     5209.7   30.19
2008/11/15  13:30:00  8824.26   27.88     6704.07  28.39     1332.72  29.36    1002.13  35.28     5211.79  30.5
2008/11/15  14:00:00  8819.96   27.31     6749.76  28.07     1321.9   28.43    1013.48  35.28     5188     29.67
2008/11/15  14:30:00  8765.48   27        6775.57  28.08     1288.26  27.47    1020.27  35.28     5184.25  29.08
2008/11/15  15:00:00  8747.09   27        6738.75  27.89     1271.57  27.15    1037.98  35.28     5197.66  28.99
2008/11/15  15:30:00  8741.69   27        6814.22  28.27     1263.78  26.83    1075.92  35.3      5231.28  29
2008/11/15  16:00:00  8731.9    26.14     6746.24  27.02     1250.13  25.76    1090.67  35.28     5245.12  28.35
2008/11/15  16:30:00  8610.91   25        6734.32  26.11     1255.41  25.81    1122.92  35.29     5271.96  27.39
2008/11/15  17:00:00  8650.39   25.32     6716.56  25.99     1243.96  26.3     1144.37  35.31     5301.38  28.03
2008/11/15  17:30:00  8694.78   26.08     6604.51  26.37     1277.97  26.87    1153.54  35.3      5278.69  28.99
2008/11/15  18:00:00  8596.61   22        6456.77  21.9      1308.19  23.56    1148.69  35.3      5191.83  24.49
2008/11/15  18:30:00  8559.3    22.05     6390.58  22.16     1314.99  23.44    1169.84  35.31     5179.89  24.48
2008/11/15  19:00:00  8626.83   24.41     6577.22  25        1295.31  24.79    1164.63  35.29     5146.42  26.58
2008/11/15  19:30:00  8584.86   23.81     6612.59  24.17     1288.37  24.31    1173.93  35.29     5197.17  26.07
2008/11/15  20:00:00  8528.37   25.23     6549.59  25.6      1340.98  25.88    1189.51  35.28     5348.33  28.06
2008/11/15  20:30:00  8349.56   23.57     6512.21  23.67     1349.52  24.8     1192.38  35.29     5341.01  26.34
2008/11/15  21:00:00  8198.19   22        6283     21.67     1370.73  27.65    1168.67  35.29     5261.87  30.9
2008/11/15  21:30:00  8194.52   22        6182.46  21.94     1332.09  23.57    1138.32  35.29     5175.83  24.92
2008/11/15  22:00:00  8132.41   21.5      6036.62  21        1288.26  21.89    1087.99  37.45     5028.96  22.86
2008/11/15  22:30:00  8089.38   24.74     5868.59  24.1      1257.84  24.52    1047.88  48.28     4951.82  25.79
2008/11/15  23:00:00  7922.82   23.3      5795.53  22.77     1263.41  23.71    1030.06  27.73     4903.45  24.62
2008/11/15  23:30:00  7755.58   22        5727.25  21.79     1282.38  37.42    1003.4   48.83     5195.26  46.23
2008/11/16  00:00:00  7611.19   22        5532.35  21.46     1455.53  32.21    995.28   37.46     5092.26  35.51
2008/11/16  00:30:00  7433.84   21.83     5283.45  20.72     1432.82  24.66    973.92   48.29     4931.17  24.46
2008/11/16  01:00:00  7246.29   21.67     5130.29  20.23     1405.44  23.49    970.19   48.3      4836.94  22.88
2008/11/16  01:30:00  6933.83   20.49     4941.98  18.39     1316.58  22.37    959.75   58.3      5131.21  22.21
2008/11/16  02:00:00  6673.39   14.97     4826.24  13.46     1249.77  16.1     975.14   48.31     5029.07  15.79
2008/11/16  02:30:00  6507.67   10.95     4703.41  10.05     1164.72  11.25    964.42   48.3      4797.26  11.18
2008/11/16  03:00:00  6418.58   10.68     4600.18  9.82      1120.65  10.69    948.69   35.34     4615.64  10.8
2008/11/16  03:30:00  6379.43   6.61      4617.48  6.08      1087.01  6.58     881      35.28     4470.32  6.68
2008/11/16  04:00:00  6376.61   9.21      4553.81  8.51      1117.13  9.21     933.4    35.28     4434.55  9.25
2008/11/16  04:30:00  6425.81   10.33     4583.43  9.65      1097.77  10.08    970.75   35.34     4423.18  10.18
2008/11/16  05:00:00  6332.61   7.53      4560.84  7         1099.16  7.46     976.74   35.28     4403.75  7.54
2008/11/16  05:30:00  6511      10.59     4524.18  9.53      1097.48  10.27    996.69   35.3      4416.39  10.43
2008/11/16  06:00:00  6640.4    10.97     4600.1   9.97      1098.67  10.15    1012.69  35.34     4482.78  10.5
2008/11/16  06:30:00  6929.37   16.98     4719.05  15.3      1121.97  15.58    1040.12  35.3      4647.62  16.25
2008/11/16  07:00:00  7203.38   17.25     4972.54  15.11     1142.48  16.02    1086.34  35.33     4750.88  16.68
2008/11/16  07:30:00  7572.82   19.33     5268.54  17.22     1160.57  18.5     1135.69  37.47     4842.07  19.03
2008/11/16  08:00:00  7870.43   20.15     5506.89  18.44     1169.7   20.17    1172.13  35.28     4964.71  20.46
2008/11/16  08:30:00  8167.16   22.08     5778.95  21        1217.69  22.32    1186.45  35.38     5102.35  22.83
2008/11/16  09:00:00  8367.02   23.71     6003.63  24        1238.2   24.43    1196.56  35.58     5180.12  24.9
2008/11/16  09:30:00  8614.29   24.58     6133.39  25.21     1270.08  25.29    1219.79  37.46     5289.88  26.13
2008/11/16  10:00:00  8616.34   27        6282.86  27.84     1293.86  27.23    1214.2   78.7      5318.28  28.58
2008/11/16  10:30:00  8557.1    27        6396.59  28.41     1293.87  26.75    1173.72  34.48     5321.48  28.4
2008/11/16  11:00:00  8585.77   27.9      6508.57  30.07     1299.88  27.97    1184.37  48.39     5293.42  29.33
2008/11/16  11:30:00  8560.99   28.64     6608.49  32.12     1300.54  29.16    1168.96  37.49     5321.54  30.42
2008/11/16  12:00:00  8548.11   27        6697.18  40.14     1292.53  27.11    1146.39  35.34     5270.59  28.3
2008/11/16  12:30:00  8505.1    26.51     6770.29  46.37     1278.65  26.65    1141.94  35.34     5268.48  27.8
2008/11/16  13:00:00  8457.16   25.34     6845.67  56.34     1297.08  25.84    1130.36  35.34     5222.33  26.55
2008/11/16  13:30:00  8390.07   26.67     6898.9   88        1291.16  26.91    1094     35.3      5207.38  27.77
2008/11/16  14:00:00  8273.56   22.19     6921.49  1709.97   1288.3   22.88    1084.02  35.3      5184.37  23.16
2008/11/16  14:30:00  8251.08   21.83     6889.22  30.57     1280.16  22.69    1089.12  35.31     5200.58  22.88
2008/11/16  15:00:00  8255.68   22        6849.81  30.66     1271.59  22.95    1124.93  35.34     5225.73  23.18
2008/11/16  15:30:00  8286      22.34     6824.29  31.67     1261.48  23.23    1112.15  37.46     5255.67  23.59
2008/11/16  16:00:00  8376.2    22.43     6773.42  31.3      1245.6   23.28    1100.36  35.3      5284.05  23.87
2008/11/16  16:30:00  8312.67   22.15     6663.91  23.97     1266.38  23.27    1113.86  35.29     5320.28  23.75
2008/11/16  17:00:00  8479.61   23.57     6569.91  24.84     1288.31  24.58    1128.37  35.28     5321.34  25.16
2008/11/16  17:30:00  8515.19   22.9      6387.59  23.8      1304.36  23.86    1162.01  35.29     5360.27  24.4
2008/11/16  18:00:00  8555.22   22.59     6250.36  23.26     1293.73  23.11    1167.52  35.29     5355.52  23.84
2008/11/16  18:30:00  8528.76   23.7      6244.9   24.32     1292.62  24.39    1175.72  35.29     5327.27  25.1
2008/11/16  19:00:00  8528.47   25.49     6371.72  26.81     1309.58  25.49    1185.77  35.39     5302.56  26.7
2008/11/16  19:30:00  8572.68   25.82     6281.66  26.35     1318.63  26.4     1216.03  35.32     5422.63  27.61
2008/11/16  20:00:00  8497.3    26.05     6257.03  26.09     1358.97  28.25    1238.26  35.34     5573.97  29.02
2008/11/16  20:30:00  8280.12   22.79     6157.31  22.82     1367.62  26       1247.78  35.37     5537.03  25.91
2008/11/16  21:00:00  7965.73   21.61     6021.27  21.85     1321.02  23.85    1215.13  35.33     5419.92  24.01
2008/11/16  21:30:00  7862.8    21.77     5874.17  21.55     1277.18  23.04    1192.04  35.32     5266.97  23.45
2008/11/16  22:00:00  7755.83   18.67     5641.81  18.42     1225.83  18.68    1137.53  35.43     5064     19.27
2008/11/16  22:30:00  7742.83   23.48     5470.12  22.96     1183.61  22.31    1111.9   35.32     4906.4   23.37
2008/11/16  23:00:00  7565.34   22.93     5394.11  22.68     1190.38  21.77    1081.28  35.32     4835.48  22.6
2008/11/16  23:30:00  7414.44   22.46     5276.1   22.03     1194.85  22.47    1066.38  35.31     5096.16  23.24
2008/11/17  00:00:00  7279.37   21.99     5122.29  21.11     1402     24.2     1051.64  35.31     5022.21  23.24
2008/11/17  00:30:00  7155.74   18.79     4932.68  17.78     1374.27  20.38    1048.72  35.52     4914.05  19.49
2008/11/17  01:00:00  7041.8    16.48     4819.98  15.44     1361.79  17.62    1042.17  35.43     4853.48  16.84
2008/11/17  01:30:00  6766.96   17.9      4691.4   16.38     1281.63  19.62    1037.62  35.37     5239.55  19.23
2008/11/17  02:00:00  6573.9    13.15     4590.63  12.32     1180.16  13.64    1034.74  35.36     5119.45  13.68
2008/11/17  02:30:00  6412.29   12.7      4532.84  12.31     1149.01  12.77    1037.72  35.36     4987.53  12.85
2008/11/17  03:00:00  6354.09   11.25     4496.26  11.14     1115.74  11.08    1038.44  35.28     4851.91  11.17
2008/11/17  03:30:00  6378.32   13.24     4495.38  13        1088.03  12.69    1041.64  35.3      4788.67  12.97
2008/11/17  04:00:00  6445.24   14.19     4495.56  13.73     1067.36  13.13    1051.56  35.33     4738.47  13.61
2008/11/17  04:30:00  6734.49   17.93     4534.55  16.5      1088.26  17.04    1075.46  35.35     4793.16  17.67
2008/11/17  05:00:00  7007.84   20.63     4602.1   18.31     1112.82  20.24    1104.18  35.31     4942.19  20.89
2008/11/17  05:30:00  7668.28   24.67     4788.91  21.9      1149.65  24.65    1179.98  35.3      5247.04  25.45
2008/11/17  06:00:00  8318.85   24.86     5034.14  22.27     1224.7   26.39    1271.03  57.3      5566.3   27.19
2008/11/17  06:30:00  8720.9    27.13     5438.55  24.94     1349.67  29.99    1365.07  46.3      6069.84  30.93
2008/11/17  07:00:00  9058.75   31.76     5864.76  29.69     1495.88  35.45    1430.17  57.32     6413.93  39.52
2008/11/17  07:30:00  9210.1    28.32     6276.71  27.39     1549.34  32.22    1372.03  57.31     6346.57  32.63
2008/11/17  08:00:00  9340.95   29.01     6539.44  28.86     1526.32  32.72    1352.09  57.31     6364.25  33.14
2008/11/17  08:30:00  9549.86   29.16     6650.29  29.3      1547.34  32.61    1323.97  57.31     6395.99  33.82
2008/11/17  09:00:00  9672.42   30.3      6729.46  30.17     1619.5   32.95    1290.27  57.29     6406.32  34.63
2008/11/17  09:30:00  9746.66   32.02     6806.51  31.86     1640.87  34.82    1246.41  57.28     6403.08  36.53
2008/11/17  10:00:00  9785.9    32.44     6832.67  32.3      1654.9   35.96    1250.27  57.28     6427.16  37.54
2008/11/17  10:30:00  9709.02   32.57     6807.13  32.49     1682.68  37.51    1259.88  57.31     6480.41  38.63
2008/11/17  11:00:00  9723.77   31.67     6894.02  31.85     1687.53  36.18    1211.69  57.3      6372.57  37.1
2008/11/17  11:30:00  9691.56   29.71     6888.52  30.28     1726.96  35.31    1188.46  57.3      6444.69  35.39
2008/11/17  12:00:00  9615.21   28.63     6911.48  30        1727.82  33.99    1168.07  57.28     6441.38  33.99
2008/11/17  12:30:00  9639.29   29.36     6901.57  30.34     1746.96  35.51    1152.89  57.28     6466.65  35.16
2008/11/17  13:00:00  9656.2    32.3      6869.56  32.47     1764.71  37.62    1148.57  57.28     6472.34  38.25
2008/11/17  13:30:00  9660.1    32.59     6856.31  32.31     1782.09  38.24    1176.99  57.3      6471.9   38.65
2008/11/17  14:00:00  9620.52   32.46     6857.4   32.3      1804.19  38.64    1186.06  57.32     6427.01  38.37
2008/11/17  14:30:00  9607.8    32.83     6878.53  33.27     1790.61  38.36    1202.67  57.32     6388.37  38.33
2008/11/17  15:00:00  9557.08   34.46     6800     34.6      1782.16  39.81    1200.01  57.32     6381.45  41.55
2008/11/17  15:30:00  9631.34   35.58     6812.83  35.91     1807.75  41.97    1210.23  57.33     6400.77  43.55
2008/11/17  16:00:00  9604.12   36.11     6819.49  36.1      1797.75  42.88    1219.05  57.32     6431.46  44.69
2008/11/17  16:30:00  9569.89   34.38     6909.28  34.48     1781.74  41.16    1253.6   57.33     6378.18  43.14
2008/11/17  17:00:00  9586.91   33.73     6947.96  33.8      1750.56  39.18    1277.41  57.32     6336.48  40.35
2008/11/17  17:30:00  9454.45   31.21     6886.35  31.22     1662.97  35.04    1272.17  57.31     6181.34  36.21
2008/11/17  18:00:00  9323.95   32.09     6859.36  32.2      1610.86  34.77    1279.8   57.32     6033.45  36.95
2008/11/17  18:30:00  9209.2    28.35     6778.04  28.95     1549.95  32.66    1270.59  57.32     5874.98  35.12
2008/11/17  19:00:00  9182.43   29.69     6808.33  30.07     1553.5   32.72    1281.04  57.32     5823.59  33.55
2008/11/17  19:30:00  9220.24   31.79     6742.47  31.5      1565.18  35.79    1304.21  57.32     5860.75  37.72
2008/11/17  20:00:00  9119.11   32.47     6721.57  32.23     1581.9   38.68    1311.35  57.32     5977.59  42.7
2008/11/17  20:30:00  8821.64   27.43     6610.54  27.8      1571.58  33.71    1303.37  57.33     5906.64  35.14
2008/11/17  21:00:00  8501.72   24.67     6418     25.04     1556.45  31.82    1275.14  53.66     5786.01  30.76
2008/11/17  21:30:00  8554.16   23.91     6257.13  24.07     1524.52  28.79    1219.18  35.35     5529.5   27.67
2008/11/17  22:00:00  8372.84   21.31     6053.5   21.27     1489.67  24.63    1174     35.33     5320.7   23.71
2008/11/17  22:30:00  8359.39   23.56     5868.94  23.01     1437.76  24.73    1138.04  35.36     5142.46  24.77
2008/11/17  23:00:00  8260.28   23.34     5699.78  22.59     1445.84  24.03    1117.34  35.46     5065     24.13
2008/11/17  23:30:00  8231.04   25.86     5577.97  24.46     1423.75  27.88    1093.48  35.32     5390.38  28.32
2008/11/18  00:00:00  8094.18   23.03     5401.45  21.26     1572.7   26.41    1074.28  35.32     5264.17  25.37
2008/11/18  00:30:00  7916.88   21.5      5196.22  19.63     1512.09  24.07    1068.14  35.32     5129.53  23.09
2008/11/18  01:00:00  7673.12   21.8      5012.44  19.32     1489.21  23.83    1076.64  35.32     4965.31  22.79
2008/11/18  01:30:00  7387.45   23.38     4858.99  20.09     1377.9   26.5     1070.03  35.32     5347.77  25.94
2008/11/18  02:00:00  7015.17   19.83     4738.4   16.81     1289.22  22.36    1055.22  35.32     5206.42  21.64
2008/11/18  02:30:00  6785.1    18.15     4639.91  15.23     1207.88  19.15    1052.87  35.32     5009.72  18.88
2008/11/18  03:00:00  6656.49   18        4615.7   14.71     1192.55  18.45    1042.25  35.32     4860.19  18.25
2008/11/18  03:30:00  6670.27   16.95     4584.08  13.08     1165.02  16.8     1034.24  35.32     4810.38  16.88
2008/11/18  04:00:00  6685.37   16.91     4593.45  12.73     1159.96  16.56    1032.69  35.32     4816.4   16.8
2008/11/18  04:30:00  6890.96   17.53     4645.22  11.42     1169.31  16.98    1050.34  35.5      4882.07  17.53
2008/11/18  05:00:00  7154.95   21.02     4714.31  17.91     1220.06  20.95    1078.59  35.46     5004.16  21.52
2008/11/18  05:30:00  7755.08   24.96     4830.44  21.52     1234.54  25.85    1152.76  35.36     5282.47  26.84
2008/11/18  06:00:00  8467.47   29.57     5069.75  26.74     1329.49  33.05    1242.27  48.34     5649.05  34.8
2008/11/18  06:30:00  8771.41   31.93     5475.73  29.95     1471.67  35.72    1337.34  76.84     6106.18  55.69
2008/11/18  07:00:00  9175.66   33.75     5934.76  31.37     1597.39  46.45    1389.92  102.53    6418.21  68.16
2008/11/18  07:30:00  9275.12   32.56     6346.1   31.5      1668.04  37.06    1358.55  48.34     6358.13  38.45
2008/11/18  08:00:00  9372.65   32.62     6556.63  31.96     1657.53  36.31    1337.42  48.34     6369.78  38.13
2008/11/18  08:30:00  9486.85   34.24     6691.75  34.2      1662.66  38.73    1323.11  48.34     6430.46  41.92
2008/11/18  09:00:00  9722.05   35        6723.87  33.84     1677.02  38.8     1294.54  55.82     6413.32  42.41
2008/11/18  09:30:00  9804.66   34.92     6739.15  33.44     1653.91  38.72    1269.05  48.32     6431.32  42.5
2008/11/18  10:00:00  9876.75   34.86     6731.51  33.16     1675.32  38.72    1239.05  48.2      6461.5   42.36
2008/11/18  10:30:00  9858.41   33.64     6726.88  32.08     1658     38.69    1234.2   48.2      6464.05  41.12
2008/11/18  11:00:00  9796.14   32.78     6745.33  31.72     1654.51  38.64    1219.45  48.2      6465.78  40.48
2008/11/18  11:30:00  9751.33   31.5      6766.55  30.59     1673.17  38.72    1223.81  48.32     6492.55  39.43
2008/11/18  12:00:00  9734.18   31.87     6771.39  31        1700.35  38.76    1226.37  48.32     6507.99  40.72
2008/11/18  12:30:00  9750.08   31.71     6790.5   30.92     1711.69  38.61    1225.93  48.32     6497.7   40.5
2008/11/18  13:00:00  9744.89   32.81     6758.23  31.77     1723.69  40.38    1217.99  55.82     6497.27  42.99
2008/11/18  13:30:00  9716.23   32.13     6752.25  31.06     1733.09  46.16    1218.07  65.35     6534.03  53.27
2008/11/18  14:00:00  9631.07   31.14     6771.02  30.46     1727.83  39.89    1212.93  73.31     6481.04  42.03
2008/11/18  14:30:00  9517.19   27.22     6734.88  26.95     1688.07  34.71    1209.75  73.3      6403.1   33.86
2008/11/18  15:00:00  9510.71   27        6710.86  26.51     1654.74  33.88    1213.02  57.3      6403.57  33.37
2008/11/18  15:30:00  9562.97   27.08     6700.83  26.72     1629.77  33.1     1203.39  48.34     6411.46  32.82
2008/11/18  16:00:00  9577.84   28.36     6729.14  27.67     1629.53  35.41    1237.73  48.26     6448.97  35.5
2008/11/18  16:30:00  9627.53   30.26     6813.56  29.56     1608.14  37.14    1249.78  48.22     6414.52  37.62
2008/11/18  17:00:00  9645.68   29.36     6906.41  29.07     1569.59  34.31    1264.99  48.27     6374.85  35.14
2008/11/18  17:30:00  9504.45   28.57     6901.46  28.5      1559.74  32.68    1243.31  48.3      6264.01  32.69
2008/11/18  18:00:00  9377.55   27.95     6881.24  27.97     1535.96  32       1242.66  48.33     6178.09  31.64
2008/11/18  18:30:00  9212.66   25.8      6804.82  25.63     1485.22  28.86    1242.49  48.23     6100.83  28.68
2008/11/18  19:00:00  9214.39   27.42     6917.07  27.67     1455.82  30.55    1254.22  48.31     6107.91  31.03
2008/11/18  19:30:00  9156.96   27.03     6838.78  27.6      1444.37  29.86    1265.72  48.31     6142.98  30.69
2008/11/18  20:00:00  8951.98   28.36     6726.61  29.51     1463.4   38.78    1255.35  60.19     6126.04  41.46
2008/11/18  20:30:00  8717.81   29.32     6683.68  30.57     1454.16  35.72    1247.64  73.27     5937.31  37.93
2008/11/18  21:00:00  8430.01   26.72     6472.5   27.68     1459.69  36.33    1215.53  48.22     5787.26  37.49
2008/11/18  21:30:00  8530.91   26.41     6321.15  27.24     1437.46  30.74    1183.2   35.22     5589.82  30.61
2008/11/18  22:00:00  8312.99   21.81     6134.32  22.42     1367.3   23.77    1145.15  35.25     5329.35  23.91
2008/11/18  22:30:00  8362.96   26.26     5938.58  26.49     1316.93  26.64    1112.49  35.24     5180.27  27.53
2008/11/18  23:00:00  8248.78   22        5783.63  22.29     1305.35  20.85    1090.1   35.26     5055.08  21.59
2008/11/18  23:30:00  8151.19   25.37     5681.36  25.03     1302.21  24.55    1078.73  35.26     5406.83  25.62
2008/11/19  00:00:00  7993.58   22.16     5477.66  21.62     1485.41  23.34    1071.52  35.34     5304.74  22.49
2008/11/19  00:30:00  7834.65   21.33     5294.89  20.84     1448.24  21.24    1058.68  35.34     5120.22  20.62
2008/11/19  01:00:00  7545.98   21.33     5150.06  20.37     1421.19  20.41    1052.17  35.34     5025.57  19.99
2008/11/19  01:30:00  7212.15   21.98     4942.24  20.21     1333.52  21.61    1042.16  35.34     5407.39  21.69
2008/11/19  02:00:00  6858.9    18        4812.07  16.33     1258.86  17.2     1038.36  35.34     5258.47  17.31
2008/11/19  02:30:00  6619.63   16.69     4717.94  15.19     1219.73  15.33    1028.76  35.34     5036.01  15.43
2008/11/19  03:00:00  6481.41   14.1      4681.34  13.21     1189.53  12.67    1035.24  35.34     4921.83  12.77
2008/11/19  03:30:00  6375.59   13.23     4668.9   12.7      1171.19  11.69    1036.79  35.34     4808.48  11.76
2008/11/19  04:00:00  6489.93   16.52     4670.77  15.56     1154.51  14.47    1035.05  35.34     4852.62  14.65
2008/11/19  04:30:00  6711.36   18        4686.58  16.32     1167.57  16.06    1053.95  35.31     4940.19  16.3
2008/11/19  05:00:00  7021.45   20.98     4757.72  18.8      1202.53  19.21    1081.46  35.27     5058.76  19.45
2008/11/19  05:30:00  7644.69   24.5      4944.17  21.93     1248.4   23.89    1143.42  35.28     5360.24  24
2008/11/19  06:00:00  8257.14   24.83     5170.11  22.86     1301.36  24.35    1223.68  48.31     5721.72  25.44
