# Demand data for 2010
# Copyright (C) 2014 Australian Energy Market Operator Limited
#
#Date       Time      NSW1      QLD1     SA1      SNOWY1  TAS1     VIC1   
2010/01/07  23:00:00  8072.07   6115.97  1621.6   0.0     1066.56  4953.45
2010/01/07  23:30:00  7900.61   5983.56  1534.46  0.0     1038.84  5163.41
2010/01/08  00:00:00  7688.54   5803.39  1688.36  0.0     1015.3   5030.72
2010/01/08  00:30:00  7498.35   5560.82  1585.06  0.0     1001.31  4814.75
2010/01/08  01:00:00  7242.52   5390.43  1529     0.0     986.97   4699.39
2010/01/08  01:30:00  6972.24   5187.15  1430.86  0.0     978.93   5023.29
2010/01/08  02:00:00  6706.22   5085.33  1350.11  0.0     980.29   4853   
2010/01/08  02:30:00  6525.71   4976.14  1291.21  0.0     974.66   4672.18
2010/01/08  03:00:00  6492.12   4908.29  1255.97  0.0     966.78   4564.78
2010/01/08  03:30:00  6429.62   4943.2   1246.37  0.0     959.66   4518.5 
2010/01/08  04:00:00  6521.71   4933.97  1231.22  0.0     967.06   4489.92
2010/01/08  04:30:00  6691.55   4930.62  1259.48  0.0     982.59   4542.11
2010/01/08  05:00:00  6877.51   5007.11  1265.95  0.0     1011.49  4582.7 
2010/01/08  05:30:00  7253.56   5082.39  1268.29  0.0     1031.21  4825.32
2010/01/08  06:00:00  7580.47   5254.94  1312.07  0.0     1097.94  5031.17
2010/01/08  06:30:00  7964.73   5553.58  1377.99  0.0     1128.34  5346.19
2010/01/08  07:00:00  8466.33   5888.9   1476.95  0.0     1164.87  5582.49
2010/01/08  07:30:00  8865.07   6229.36  1595.48  0.0     1200.09  5695.46
2010/01/08  08:00:00  9199.24   6536.7   1695.72  0.0     1207.63  5876.27
2010/01/08  08:30:00  9462.84   6819.96  1822.24  0.0     1211.39  6062.62
2010/01/08  09:00:00  9633.98   6970.97  1942.44  0.0     1200.46  6230.75
2010/01/08  09:30:00  9794.13   7069.02  2039.41  0.0     1183.71  6370.98
2010/01/08  10:00:00  9898.43   7154.18  2151.89  0.0     1184.21  6595.31
2010/01/08  10:30:00  9904.75   7195.73  2267.17  0.0     1156.45  6812.42
2010/01/08  11:00:00  9981.1    7256.68  2352.94  0.0     1146.43  6960.91
2010/01/08  11:30:00  10026.5   7255.39  2412.23  0.0     1133.72  7126.82
2010/01/08  12:00:00  10122.27  7268.23  2461.04  0.0     1120.87  7256.89
2010/01/08  12:30:00  10194.43  7278.75  2540.33  0.0     1119.58  7410.51
2010/01/08  13:00:00  10282.29  7296.81  2605.77  0.0     1137.7   7488.98
2010/01/08  13:30:00  10339.63  7385.72  2680.75  0.0     1163.51  7535.36
2010/01/08  14:00:00  10405.4   7310.28  2725.65  0.0     1178.5   7570.36
2010/01/08  14:30:00  10463.35  7325.54  2724.87  0.0     1179.09  7710.26
2010/01/08  15:00:00  10521.94  7257.95  2735.65  0.0     1181.64  7749.93
2010/01/08  15:30:00  10614.57  7339.57  2736.7   0.0     1186.84  7865.8 
2010/01/08  16:00:00  10659.19  7355.32  2793.25  0.0     1207.04  8101.69
2010/01/08  16:30:00  10616.02  7329.06  2793.31  0.0     1219.38  8145.75
2010/01/08  17:00:00  10433.07  7302.06  2816.39  0.0     1229.13  8212.75
2010/01/08  17:30:00  10106.14  7207.6   2818.68  0.0     1198.67  8036.14
2010/01/08  18:00:00  9910.95   7028.83  2755.74  0.0     1175.89  7954.49
2010/01/08  18:30:00  9658.67   6791.61  2715.37  0.0     1189.28  7762.99
2010/01/08  19:00:00  9487.71   6747.1   2662.19  0.0     1189.69  7580.23
2010/01/08  19:30:00  9415.02   6774.53  2619.08  0.0     1198.78  7402.02
2010/01/08  20:00:00  9474.34   6727.06  2525.78  0.0     1175.87  7221.89
2010/01/08  20:30:00  9312.38   6653.86  2432.02  0.0     1179.85  7100.39
2010/01/08  21:00:00  9074.55   6543.57  2372.77  0.0     1183.61  6817.09
2010/01/08  21:30:00  9087.62   6558.14  2252.78  0.0     1158.06  6514.64
2010/01/08  22:00:00  8942.57   6307.73  2144.8   0.0     1125.29  6204.34
2010/01/08  22:30:00  8774.81   6107.39  2015.02  0.0     1085.96  5930.8 
2010/01/08  23:00:00  8591.91   6029.42  1915.96  0.0     1050     5698.85
2010/01/08  23:30:00  8320.88   5921.3   1839.63  0.0     1065.53  5812.16
2010/01/09  00:00:00  8044.09   5681.56  1966.19  0.0     1076.28  5610.39
2010/01/09  00:30:00  7746.22   5478.48  1806.29  0.0     1065.41  5283.18
2010/01/09  01:00:00  7443.16   5299.58  1711.17  0.0     1067.47  5069.59
2010/01/09  01:30:00  7122.84   5111.16  1581.67  0.0     1054.41  5350.4 
2010/01/09  02:00:00  6827.91   4967.7   1490.34  0.0     1057.19  5098.66
2010/01/09  02:30:00  6613.01   4873.1   1445.84  0.0     1052.24  4829.21
2010/01/09  03:00:00  6525.8    4837.52  1407.26  0.0     1040.28  4676.7 
2010/01/09  03:30:00  6471.51   4839.29  1387.53  0.0     1034.25  4572.28
2010/01/09  04:00:00  6477.89   4814.89  1373.23  0.0     1038.27  4615.77
2010/01/09  04:30:00  6547.98   4834.17  1349.26  0.0     1049.84  4624.82
2010/01/09  05:00:00  6538.81   4796.31  1361.24  0.0     1052.21  4653.62
2010/01/09  05:30:00  6634.89   4852.93  1384.14  0.0     1051.55  4693.52
2010/01/09  06:00:00  6784.32   4898.69  1342.46  0.0     1055.43  4657.11
2010/01/09  06:30:00  7109.54   5087.23  1351.72  0.0     1073.52  4881.92
2010/01/09  07:00:00  7573.23   5316.13  1436.99  0.0     1102.06  5106.63
2010/01/09  07:30:00  8036.33   5640.09  1520.33  0.0     1129.51  5334.97
2010/01/09  08:00:00  8513.87   5913.87  1622.03  0.0     1142.92  5618.55
2010/01/09  08:30:00  9003.91   6156.54  1748.01  0.0     1120.75  5952.6 
2010/01/09  09:00:00  9244.65   6425.62  1887.43  0.0     1113.45  6283.54
2010/01/09  09:30:00  9454.39   6545.92  2030.53  0.0     1112.57  6541.3 
2010/01/09  10:00:00  9649.05   6648.24  2115.73  0.0     1137.55  6798.48
2010/01/09  10:30:00  9884.43   6719.8   2204.73  0.0     1145.95  6998.24
2010/01/09  11:00:00  10107.62  6729.73  2305.28  0.0     1157.92  7184.65
2010/01/09  11:30:00  10314.69  6769.19  2388.57  0.0     1126.87  7204.93
2010/01/09  12:00:00  10470.43  6822.37  2494.06  0.0     1111.45  7293.12
2010/01/09  12:30:00  10675.2   6786.76  2536.13  0.0     1087.15  7346.72
2010/01/09  13:00:00  10842.61  6783.57  2586.33  0.0     1063.21  7378.22
2010/01/09  13:30:00  10953.88  6845.27  2608.44  0.0     1053.28  7393.13
2010/01/09  14:00:00  11056.98  6790.3   2628.91  0.0     1049.49  7390.21
2010/01/09  14:30:00  11188.77  6773.26  2672.88  0.0     1066.13  7416.29
2010/01/09  15:00:00  11333     6777.36  2689.01  0.0     1079.04  7440.55
2010/01/09  15:30:00  11412.45  6786.51  2721.64  0.0     1073.46  7420.2 
2010/01/09  16:00:00  11524.52  6783.17  2708.91  0.0     1084.25  7375.91
2010/01/09  16:30:00  11430.72  6778.06  2717.04  0.0     1086.5   7280.99
2010/01/09  17:00:00  11353.03  6817.57  2695.81  0.0     1098.53  7284.55
2010/01/09  17:30:00  11297.6   6778.19  2666.12  0.0     1100.38  7157.74
2010/01/09  18:00:00  11154.18  6703.16  2625.69  0.0     1100.78  7006.79
2010/01/09  18:30:00  10969.01  6610.47  2562.16  0.0     1096.41  6733.6 
2010/01/09  19:00:00  10717.1   6618.12  2480.73  0.0     1092.82  6493.65
2010/01/09  19:30:00  10590.9   6708.68  2402.25  0.0     1114.69  6279.1 
2010/01/09  20:00:00  10608.86  6717.33  2331.91  0.0     1143.57  6036.63
2010/01/09  20:30:00  10465.88  6543.88  2277.85  0.0     1175.79  6029.53
2010/01/09  21:00:00  10175.55  6441.66  2247.74  0.0     1182.65  5956.16
2010/01/09  21:30:00  9997.75   6445.49  2175.86  0.0     1167.29  5750.79
2010/01/09  22:00:00  9715.21   6204.98  2075.74  0.0     1109.91  5539.73
2010/01/09  22:30:00  9417.91   6035.44  1977.23  0.0     1089.05  5370.28
2010/01/09  23:00:00  8998.06   5984.43  1906.72  0.0     1063.46  5245.7 
2010/01/09  23:30:00  8618.35   5880.2   1833.89  0.0     1030.13  5411.48
2010/01/10  00:00:00  8247.43   5681.92  1907.1   0.0     1040.73  5189.12
2010/01/10  00:30:00  7889.17   5467.52  1795.18  0.0     1022.02  4992.44
2010/01/10  01:00:00  7606.72   5297.73  1717.99  0.0     1014.49  4798.78
2010/01/10  01:30:00  7287.96   5118.48  1610.61  0.0     1032.81  5148.9 
2010/01/10  02:00:00  7034.07   4985.91  1533.3   0.0     1033.11  4914   
2010/01/10  02:30:00  6880.65   4886.47  1479.04  0.0     1019.89  4685.28
2010/01/10  03:00:00  6837.91   4830.26  1449.06  0.0     1028.44  4497.22
2010/01/10  03:30:00  6778.7    4826.19  1421.35  0.0     1029.74  4451.8 
2010/01/10  04:00:00  6717.56   4820.52  1397.97  0.0     1033.11  4381.72
2010/01/10  04:30:00  6752.77   4826.58  1397.23  0.0     1029.45  4426.92
2010/01/10  05:00:00  6769.17   4831.54  1414.92  0.0     1043.34  4471.94
2010/01/10  05:30:00  6803.64   4789.82  1416.33  0.0     1050.73  4452.03
2010/01/10  06:00:00  6942.86   4792.71  1408.57  0.0     1040.85  4415.12
2010/01/10  06:30:00  7161.96   4981.63  1386.94  0.0     1044.11  4534.62
2010/01/10  07:00:00  7572.7    5161.65  1437.63  0.0     1042.17  4655.2 
2010/01/10  07:30:00  8076.39   5441.77  1530.5   0.0     1047.36  4799.43
2010/01/10  08:00:00  8530.98   5663.26  1588.49  0.0     1050.95  4991.81
2010/01/10  08:30:00  9155.87   5883.04  1714.73  0.0     1073.01  5246.32
2010/01/10  09:00:00  9589.13   6137.05  1879.38  0.0     1087.47  5421.1 
2010/01/10  09:30:00  9958.3    6315.15  2031.77  0.0     1096.9   5642.51
2010/01/10  10:00:00  10294.17  6448     2194.46  0.0     1089.29  5824.35
2010/01/10  10:30:00  10501.34  6559.22  2339.99  0.0     1093.15  5992.77
2010/01/10  11:00:00  10708.41  6585.12  2455.51  0.0     1095.97  6156.38
2010/01/10  11:30:00  10836.25  6635.08  2543.97  0.0     1085.83  6284.03
2010/01/10  12:00:00  10878.48  6680.24  2654.23  0.0     1088.12  6398.88
2010/01/10  12:30:00  10937.72  6685.4   2719.65  0.0     1082.16  6516.05
2010/01/10  13:00:00  10945.83  6778     2745.47  0.0     1010.3   6567.1 
2010/01/10  13:30:00  10924.66  6797.6   2766.96  0.0     1016.86  6693.52
2010/01/10  14:00:00  10955.67  6808.48  2788.68  0.0     1059.81  6813.13
2010/01/10  14:30:00  10962.34  6851.91  2809.11  0.0     1050.24  6922.2 
2010/01/10  15:00:00  10976.44  6877.69  2817.54  0.0     1032.82  7052.32
2010/01/10  15:30:00  10946.85  6903.3   2831.03  0.0     1023.83  7126.22
2010/01/10  16:00:00  10942.32  6948.42  2852.63  0.0     1028.57  7229.46
2010/01/10  16:30:00  10808.63  6968.6   2865.18  0.0     1046.91  7280.52
2010/01/10  17:00:00  10729.51  6954.13  2885.5   0.0     1070.75  7350.03
2010/01/10  17:30:00  10616.73  7001.1   2898.97  0.0     1100.02  7362.96
2010/01/10  18:00:00  10459.9   7011.63  2895.84  0.0     1092.58  7321.88
2010/01/10  18:30:00  10224.31  6912.39  2878.63  0.0     1093.75  7197.57
2010/01/10  19:00:00  9906.74   6894.22  2799.19  0.0     1110.08  7026.4 
2010/01/10  19:30:00  9763.43   6967.43  2739.16  0.0     1105.68  6815.09
2010/01/10  20:00:00  9747.42   6941.48  2723.79  0.0     1109.36  6649.86
2010/01/10  20:30:00  9552.28   6803.15  2672.1   0.0     1116.96  6630.87
2010/01/10  21:00:00  9218.27   6693.4   2635.87  0.0     1114.04  6501.12
2010/01/10  21:30:00  9032.21   6655.51  2537.83  0.0     1068.55  6198.54
2010/01/10  22:00:00  8766.64   6346.3   2436.36  0.0     1036.86  5824.82
2010/01/10  22:30:00  8508.05   6155.42  2306.29  0.0     1004.66  5550.54
2010/01/10  23:00:00  8216.68   6000.32  2175.67  0.0     984.64   5300.55
2010/01/10  23:30:00  7894.73   5856.07  2089.22  0.0     962.52   5413.32
2010/01/11  00:00:00  7653.16   5633.52  2187.88  0.0     958.09   5207.51
2010/01/11  00:30:00  7450.22   5404.18  2052.13  0.0     941.84   4949.04
2010/01/11  01:00:00  7266.32   5289.27  1947.04  0.0     930.68   4848.35
2010/01/11  01:30:00  6992.29   5113.34  1841.17  0.0     932.66   5204.19
2010/01/11  02:00:00  6807.72   5027.48  1794.45  0.0     945.63   5050.44
2010/01/11  02:30:00  6664.83   4989.35  1763.85  0.0     931.28   4848.57
2010/01/11  03:00:00  6620.38   4900.09  1716.79  0.0     929.96   4739.86
2010/01/11  03:30:00  6639.21   4914.47  1677.71  0.0     921.5    4674.06
2010/01/11  04:00:00  6694.37   4914.47  1656.24  0.0     937.17   4667.32
2010/01/11  04:30:00  6886.97   4934.58  1657.86  0.0     952.91   4764.81
2010/01/11  05:00:00  7149.26   4975.82  1678.05  0.0     964.23   4926.8 
2010/01/11  05:30:00  7625.78   5081.24  1687.65  0.0     991.09   5190.85
2010/01/11  06:00:00  8089.21   5275.33  1723.38  0.0     1024.96  5446.35
2010/01/11  06:30:00  8613.93   5602.01  1788.49  0.0     1087     5889.87
2010/01/11  07:00:00  9156.23   6026.41  1936.43  0.0     1125.52  6224.75
2010/01/11  07:30:00  9630.35   6463.82  2128.2   0.0     1124.4   6417.6 
2010/01/11  08:00:00  10016.12  6771.7   2294.58  0.0     1100.2   6715.43
2010/01/11  08:30:00  10343.09  7059.31  2481.12  0.0     1103.76  7167.34
2010/01/11  09:00:00  10547.13  7303.16  2636.31  0.0     1132.37  7454.96
2010/01/11  09:30:00  10673.7   7392.72  2764.06  0.0     1152.63  7739.89
2010/01/11  10:00:00  10792.26  7462.25  2861.16  0.0     1157.9   8084.51
2010/01/11  10:30:00  10831.86  7587.93  2935.75  0.0     1160.53  8384.45
2010/01/11  11:00:00  10972.23  7696.33  3005.62  0.0     1153.22  8767.66
2010/01/11  11:30:00  11009.92  7757.54  3066.36  0.0     1140.79  9052.93
2010/01/11  12:00:00  11072.85  7826.45  3100.29  0.0     1153.59  9306.27
2010/01/11  12:30:00  11108.42  7869.43  3118.82  0.0     1150.59  9466.66
2010/01/11  13:00:00  11216.87  7882.99  3064.78  0.0     1137.33  9644.19
2010/01/11  13:30:00  11337.47  7939.42  3034.05  0.0     1124.12  9769.24
2010/01/11  14:00:00  11400.88  7990.32  3003.5   0.0     1134.34  9843.38
2010/01/11  14:30:00  11479.02  8001.01  2992.18  0.0     1144.55  9816.01
2010/01/11  15:00:00  11561.22  7978.84  3010.25  0.0     1139.53  9767.79
2010/01/11  15:30:00  11595.5   7971.28  3038.85  0.0     1105.82  9826.41
2010/01/11  16:00:00  11671.17  7984.23  3105.41  0.0     1133.31  9858.3 
2010/01/11  16:30:00  11585.9   7929.8   3096.23  0.0     1130.91  9800.46
2010/01/11  17:00:00  11380.63  7914.64  3080.3   0.0     1136.78  9571.41
2010/01/11  17:30:00  11091.58  7763.58  3014.54  0.0     1130.9   9517.15
2010/01/11  18:00:00  10903.05  7611.28  2934.44  0.0     1132.56  9506.56
2010/01/11  18:30:00  10588.75  7418.25  2932.57  0.0     1106.5   9331.73
2010/01/11  19:00:00  10361.34  7345.43  2938.38  0.0     1116.06  9152.52
2010/01/11  19:30:00  10220.46  7338.69  2909.35  0.0     1110.01  8971.78
2010/01/11  20:00:00  10241.55  7322.81  2826.58  0.0     1109.02  8948.48
2010/01/11  20:30:00  10033.25  7200.69  2744.79  0.0     1139.99  8784.73
2010/01/11  21:00:00  9758.93   7047.92  2691.85  0.0     1145.62  8618.68
2010/01/11  21:30:00  9771.02   6963.4   2539.17  0.0     1111.25  8241   
2010/01/11  22:00:00  9484.98   6619.96  2364.18  0.0     1069.72  7766.01
2010/01/11  22:30:00  9312.23   6400.09  2269.44  0.0     1037.18  7293.17
2010/01/11  23:00:00  9013.01   6225.08  2160.06  0.0     994.38   6913.91
2010/01/11  23:30:00  8725.94   6069.39  2070.68  0.0     978.9    6987.23
2010/01/12  00:00:00  8492      5830.67  2181.7   0.0     966.12   6659.42
2010/01/12  00:30:00  8257.65   5625.09  2054.19  0.0     947.1    6326.35
2010/01/12  01:00:00  8094.42   5384.96  1948.36  0.0     967.15   6160.76
2010/01/12  01:30:00  7703.3    5236.96  1793.21  0.0     981      6479.66
2010/01/12  02:00:00  7437.36   5119.78  1702.49  0.0     934.17   6184.13
2010/01/12  02:30:00  7280.25   5041.19  1677.78  0.0     940.17   5927.13
2010/01/12  03:00:00  7167.38   5008.73  1647.7   0.0     947.76   5832.83
2010/01/12  03:30:00  7132.5    5008.96  1639.66  0.0     934.76   5784.88
2010/01/12  04:00:00  7175.26   4963.79  1634.17  0.0     945.68   5725.99
2010/01/12  04:30:00  7362.01   4957.33  1619.2   0.0     958.39   5854.23
2010/01/12  05:00:00  7600.04   5033.6   1618.26  0.0     983.9    5980.95
2010/01/12  05:30:00  8091.83   5128.61  1640.37  0.0     1049.59  6302.68
2010/01/12  06:00:00  8598.86   5349.11  1731.13  0.0     1091.68  6622.27
2010/01/12  06:30:00  9042.02   5716.79  1760.39  0.0     1145.89  7222.89
2010/01/12  07:00:00  9648.32   6090.73  1876.2   0.0     1200.55  7584.09
2010/01/12  07:30:00  10059.74  6501.94  1889.29  0.0     1229.24  7892.25
2010/01/12  08:00:00  10394.09  6869.68  1837.93  0.0     1242.86  8143.96
2010/01/12  08:30:00  10755.63  7146.12  1895.9   0.0     1252.76  8371.15
2010/01/12  09:00:00  11008.53  7340.75  1930.8   0.0     1228.2   8476.95
2010/01/12  09:30:00  11257.75  7460.22  1923.46  0.0     1223.49  8608.76
2010/01/12  10:00:00  11515.11  7546.94  1909.24  0.0     1158.06  8759.4 
2010/01/12  10:30:00  11799.86  7626.37  1869.35  0.0     1161.67  8841.51
2010/01/12  11:00:00  12088.04  7740.68  1872.39  0.0     1140.38  8914.74
2010/01/12  11:30:00  12333.92  7770.82  1845.58  0.0     1156.15  9002.82
2010/01/12  12:00:00  12531.92  7867.7   1806.76  0.0     1149.23  9017.34
2010/01/12  12:30:00  12818.19  7911.34  1787.89  0.0     1128.65  9102.31
2010/01/12  13:00:00  13003.44  7986.95  1778.08  0.0     1163.75  9186.42
2010/01/12  13:30:00  13144.98  8026.6   1768.2   0.0     1165.52  9301.11
2010/01/12  14:00:00  13291.92  8043.72  1754.96  0.0     1156.09  9238.62
2010/01/12  14:30:00  13396.28  8030.9   1759.35  0.0     1152.06  9159.61
2010/01/12  15:00:00  13522.15  8040.93  1747.59  0.0     1128.56  8819.3 
2010/01/12  15:30:00  13600.6   8038.95  1709.74  0.0     1108.9   8376.51
2010/01/12  16:00:00  13700.02  8005.07  1675.81  0.0     1103.67  8072.88
2010/01/12  16:30:00  13637.47  7952.08  1663.68  0.0     1108.43  7769.68
2010/01/12  17:00:00  13448.95  7885.74  1633.47  0.0     1116.03  7388   
2010/01/12  17:30:00  13090.28  7743.11  1590.28  0.0     1121.3   7026.96
2010/01/12  18:00:00  12775.91  7593     1546.27  0.0     1121.6   6758.28
2010/01/12  18:30:00  12459.32  7361.06  1519.59  0.0     1110.87  6472.13
2010/01/12  19:00:00  12242     7341.23  1453.91  0.0     1113.37  6262.53
2010/01/12  19:30:00  12108.67  7363.84  1405.41  0.0     1123.68  6162.77
2010/01/12  20:00:00  12099.18  7283.82  1425.65  0.0     1112.07  6070.27
2010/01/12  20:30:00  11844.64  7134.21  1445.27  0.0     1110.14  5974.28
2010/01/12  21:00:00  11401.02  6948.14  1430.29  0.0     1121.35  5785.36
2010/01/12  21:30:00  11145.31  6891.85  1418.76  0.0     1091.17  5551.69
2010/01/12  22:00:00  10585.39  6624.01  1371.57  0.0     1053.72  5379.99
2010/01/12  22:30:00  10138.38  6351.96  1321.69  0.0     1021.81  5164.51
2010/01/12  23:00:00  9722.33   6199.31  1282.88  0.0     994.9    5064.88
2010/01/12  23:30:00  9340.24   6000.95  1236.23  0.0     981.49   5306.68
2010/01/13  00:00:00  8915.77   5766.54  1405.26  0.0     973.76   5104.34
2010/01/13  00:30:00  8650.98   5544.78  1378.03  0.0     978.16   4902.74
2010/01/13  01:00:00  8335.27   5393.32  1327.67  0.0     989.56   4759.07
2010/01/13  01:30:00  8016.99   5272.68  1194.65  0.0     976.73   5131.73
2010/01/13  02:00:00  7766.68   5143.32  1136.83  0.0     975.31   4902.97
2010/01/13  02:30:00  7531.24   5101.52  1098.88  0.0     970.44   4655.6 
2010/01/13  03:00:00  7428.88   5012.01  1053.43  0.0     973.16   4581.12
2010/01/13  03:30:00  7396.29   5006.13  1069.23  0.0     972.38   4604.44
2010/01/13  04:00:00  7422.02   4942.89  1066.11  0.0     986.93   4552.34
2010/01/13  04:30:00  7540.46   4999.73  1035.26  0.0     993.79   4691.85
2010/01/13  05:00:00  7642.81   5033.1   1092.58  0.0     1025.69  4841.54
2010/01/13  05:30:00  8064.55   5125.45  1159.28  0.0     1057.95  5045.76
2010/01/13  06:00:00  8531.56   5314.09  1254.81  0.0     1113.35  5283.11
2010/01/13  06:30:00  9068.78   5674.75  1334.62  0.0     1146.51  5664.25
2010/01/13  07:00:00  9756.34   6051.85  1411.5   0.0     1178.63  6006.15
2010/01/13  07:30:00  10338.65  6446.24  1489.24  0.0     1173.61  6110.36
2010/01/13  08:00:00  10742.79  6721.42  1517.81  0.0     1187.47  6212.21
2010/01/13  08:30:00  11178.09  7030.56  1535.57  0.0     1175.92  6343.63
2010/01/13  09:00:00  11455.07  7219.94  1568.89  0.0     1159.16  6351.4 
2010/01/13  09:30:00  11659.23  7328.87  1597.47  0.0     1177.77  6381.5 
2010/01/13  10:00:00  11808.46  7416.95  1635.64  0.0     1156.79  6415.18
2010/01/13  10:30:00  11903.07  7470.62  1631.59  0.0     1146.91  6418.37
2010/01/13  11:00:00  12073.69  7515.8   1621.79  0.0     1169.55  6430.53
2010/01/13  11:30:00  12145.38  7584.87  1634.51  0.0     1156.53  6445.82
2010/01/13  12:00:00  12177.38  7643.08  1619.79  0.0     1137.24  6396.38
